it03	1.4662	10/06/2017 19:33:13	Dico podo lentamente	O	51.3902	0.8319	0.7274	57.1767	-22.9427	23.0872	68.5342	8.1051	0.0000	30.4420	-4.7763	28.9377	-4.4480	27.4246	-4.1656	25.9061	-3.9078	24.3943	-3.5640	22.8681	-3.2658	21.3288	-3.0138	19.7785	-2.8084	18.2182	-2.7075	16.6567	-2.7508	15.0921	-2.7700	13.5185	-2.7545	11.9401	-2.7875	10.3587	-2.8689	8.7565	-2.9005	7.1845	-3.1398	5.6127	-3.4063	3.6223	-2.2784	1.3109	-0.4891	-1.1943	1.4048	-3.9418	3.4777	-6.9427	5.6900	-9.3262	6.1186	-11.6052	6.1522	-13.7164	5.7428	-15.7817	5.1766	-17.6059	4.1628	-19.2476	2.8628	-20.6879	1.2978	-21.8862	-0.5418	-22.5382	-2.9858	-22.3639	-6.2513	-21.9251	-9.5742	-21.6369	-12.5027	-21.3726	-15.2138	-21.8626	-17.0659	-23.2426	-18.0844	*	*	*	*	*	*	*	*	*	*
it03	1.4892	10/06/2017 19:33:13	Dico podo lentamente	O	51.4109	2.8515	2.7719	56.6180	-17.5848	17.8370	68.7942	12.1012	0.0000	30.4420	-4.7763	28.9752	-4.2625	27.4766	-3.8613	25.9673	-3.4706	24.4422	-3.1252	22.8998	-2.8615	21.3409	-2.7628	19.7802	-2.7115	18.2182	-2.7075	16.6567	-2.7508	15.0921	-2.7700	13.5185	-2.7545	11.9401	-2.7875	10.3587	-2.8689	8.7565	-2.9005	7.1604	-3.0348	5.5756	-3.2639	3.6152	-2.2543	1.2707	-0.3663	-1.2442	1.5433	-3.9959	3.6146	-6.8859	5.5582	-9.3216	6.1088	-11.5470	6.0369	-13.7164	5.7428	-15.8468	5.2882	-17.9806	4.7624	-19.8715	3.7970	-21.4565	2.3763	-22.5027	0.2700	-23.1226	-2.2629	-23.1781	-5.3042	-22.7193	-8.7053	-22.3321	-11.7870	-22.9809	-13.6553	-24.1911	-14.9426	-26.1220	-15.6144	*	*	*	*	*	*	*	*	*	*
it03	1.5123	10/06/2017 19:33:13	Dico podo lentamente	O	51.5293	5.1523	5.0352	56.3823	-12.9329	13.0912	69.1680	11.4725	0.0000	30.5538	-4.2987	29.0475	-3.9054	27.5262	-3.5713	26.0051	-3.2004	24.4550	-3.0074	22.8998	-2.8615	21.3409	-2.7628	19.7802	-2.7115	18.2175	-2.6501	16.6476	-2.5393	15.0705	-2.4764	13.4881	-2.4618	11.9008	-2.4958	10.3258	-2.6706	8.7475	-2.8547	7.1604	-3.0348	5.5756	-3.2639	3.6496	-2.3714	1.4369	-0.8746	-0.9982	0.8613	-3.6726	2.7968	-6.5947	4.8825	-9.0238	5.4715	-11.4224	5.7902	-13.6461	5.6135	-15.7401	5.1053	-17.7467	4.3880	-19.6004	3.3910	-21.1774	1.9846	-22.3985	0.1328	-23.2941	-2.0508	-23.7093	-4.6864	-23.7483	-7.5793	-23.9149	-10.1572	-24.3599	-12.3191	-24.7718	-14.4130	-25.8659	-15.8341	*	*	*	*	*	*	*	*	*	*
it03	1.5354	10/06/2017 19:33:13	Dico podo lentamente	O	51.7294	10.1232	9.8233	56.3403	-11.0838	11.1231	69.3532	7.5032	0.0000	30.6098	-4.0599	29.0836	-3.7269	27.5510	-3.4262	26.0255	-3.0547	24.4710	-2.8611	22.9113	-2.7148	21.3480	-2.6159	19.7819	-2.6146	18.2175	-2.6501	16.6476	-2.5393	15.0705	-2.4764	13.4881	-2.4618	11.9008	-2.4958	10.3106	-2.5786	8.7190	-2.7104	7.1276	-2.8914	5.5384	-3.1215	3.5394	-1.9960	1.2997	-0.4550	-1.1480	1.2765	-3.8349	3.2074	-6.7680	5.2846	-9.1438	5.7284	-11.4726	5.8895	-13.5639	5.4621	-15.5918	4.8511	-17.5907	4.1385	-19.4888	3.2239	-21.2399	2.0723	-22.6134	0.4157	-23.4859	-1.8135	-23.8544	-4.5177	-23.7798	-7.5449	-24.0000	-10.0697	-24.5713	-12.1143	-25.1431	-14.0744	-26.1438	-15.5957	*	*	*	*	*	*	*	*	*	*
it03	1.5586	10/06/2017 19:33:13	Dico podo lentamente	O	51.9893	20.4546	19.8627	55.9593	-6.9486	7.2915	69.3455	-4.0457	0.0000	30.7775	-3.3435	29.2296	-3.0057	27.6726	-2.7151	26.1071	-2.4718	24.5349	-2.2760	22.9546	-2.1638	21.3671	-2.2179	19.7880	-2.2701	18.2126	-2.2661	16.6378	-2.3098	15.0598	-2.3297	13.4729	-2.3154	11.8811	-2.3499	10.2865	-2.4334	8.6906	-2.5660	7.0948	-2.7479	5.5013	-2.9791	3.5323	-1.9719	1.2997	-0.4550	-1.1017	1.1482	-3.7808	3.0705	-6.7097	5.1494	-9.0770	5.5853	-11.3723	5.6908	-13.7284	5.7648	-15.8721	5.3316	-17.8037	4.4794	-19.6782	3.5074	-21.4961	2.4318	-22.8804	0.7673	-23.8920	-1.3111	-24.4791	-3.7910	-24.4190	-6.8455	-24.2400	-9.8225	-24.5713	-12.1143	-25.1431	-14.0744	*	*	*	*	*	*	*	*	*	*	*	*
it03	1.5816	10/06/2017 19:33:13	Dico podo lentamente	O	52.5748	37.1925	36.3695	55.7481	7.2182	6.3270	69.2241	-21.9373	0.0000	30.9453	-2.6271	29.3755	-2.2846	27.7967	-1.9899	26.2061	-1.7644	24.5956	-1.7194	22.9892	-1.7237	21.3883	-1.7770	19.7950	-1.8790	18.2082	-1.9144	16.6188	-1.8687	15.0327	-1.9610	13.4425	-2.0227	11.8418	-2.0583	10.2537	-2.2351	8.6621	-2.4216	7.0380	-2.4995	5.4270	-2.6943	3.8275	-2.9775	1.6710	-1.5911	-0.7022	0.0409	-3.2951	1.8423	-6.1431	3.8343	-9.1347	5.7089	-11.3723	5.6908	-13.7284	5.7648	-15.8884	5.3595	-17.9026	4.6376	-19.7898	3.6746	-21.3711	2.2565	-22.5244	0.2985	-23.3076	-2.0340	-23.7631	-4.6238	-24.1575	-7.1316	-24.8026	-9.2432	-25.7311	-10.9903	-26.9863	-12.3936	*	*	*	*	*	*	*	*	*	*	*	*
it03	1.6047	10/06/2017 19:33:13	Dico podo lentamente	O	53.6556	56.2350	55.4437	56.1398	31.9894	30.8281	68.4793	-43.3299	0.0000	31.2248	-1.4332	29.5937	-1.2064	27.9679	-0.9887	26.3255	-0.9114	24.6754	-0.9880	23.0468	-0.9902	21.4237	-1.0421	19.8089	-1.0931	18.1971	-1.0315	16.5810	-0.9866	14.9681	-1.0805	13.3593	-1.2231	11.7551	-1.4145	10.1727	-1.7465	8.5768	-1.9885	6.9635	-2.1741	5.3527	-2.4096	3.7790	-2.8122	1.7056	-1.6968	-0.6060	-0.2258	-3.1341	1.4351	-5.9087	3.2904	-8.8232	5.0423	-11.0245	5.0020	-13.2245	4.8377	-15.2951	4.3427	-17.2788	3.6393	-19.2396	2.8508	-21.0295	1.7771	-22.2053	-0.1216	-23.1158	-2.2713	-23.6672	-4.7354	-23.9469	-7.3621	-24.8076	-9.2381	-26.2904	-10.4483	-27.9781	-11.4892	*	*	*	*	*	*	*	*	*	*	-36.2886	-19.8284
it03	1.6278	10/06/2017 19:33:13	Dico podo lentamente	O	55.2124	67.6796	67.4961	57.2933	51.1696	50.7442	67.1357	-63.6810	0.0000	31.7281	0.7160	29.9940	0.7715	28.2879	0.8828	26.5702	0.8374	24.8670	0.7674	23.1879	0.8060	21.5155	0.8687	19.8428	0.8196	18.1744	0.7665	16.5143	0.5660	14.8604	0.3871	13.1990	0.3191	11.5390	0.1897	9.8775	0.0345	8.2069	-0.1116	6.5609	-0.4143	4.9069	-0.7009	3.1785	-0.7666	1.1001	0.1556	-1.0700	1.0605	-3.3571	1.9991	-5.7837	3.0004	-8.3202	3.9661	-10.4358	3.8358	-12.6863	3.8475	-14.8664	3.6080	-16.8889	3.0153	-18.7274	2.0838	-20.2609	0.6986	-21.3674	-1.2250	-22.2765	-3.3096	-23.0471	-5.4566	-23.8960	-7.4177	-25.0527	-8.9858	-26.5018	-10.2435	-28.0418	-11.4311	*	*	*	*	*	*	*	*	*	*	-36.0804	-19.9581
it03	1.6509	10/06/2017 19:33:13	Dico podo lentamente	O	56.8739	62.2689	62.8671	58.7774	51.2963	51.6511	65.4735	-71.3945	0.0000	32.0636	2.1488	30.3235	2.3993	28.5880	2.6375	26.8383	2.7533	25.0905	2.8154	23.3492	2.8598	21.6145	2.9265	19.8785	2.8292	18.1503	2.6793	16.4294	2.5418	14.7148	2.3702	13.0094	2.1433	11.2917	2.0251	9.5495	2.0139	7.7892	2.0083	5.9727	2.1573	4.1140	2.3378	2.2322	2.4567	0.3698	2.3902	-1.6339	2.6236	-3.6884	2.8369	-5.7738	2.9773	-7.8886	3.0427	-10.0136	2.9995	-12.0059	2.5956	-13.8861	1.9278	-15.7554	1.2012	-17.4197	0.1258	-18.9257	-1.1749	-20.0694	-2.9342	-21.0671	-4.8057	-22.0924	-6.5670	-23.2132	-8.1648	-24.6251	-9.4260	-26.3239	-10.4159	-27.9330	-11.5303	*	*	*	*	*	*	*	*	-33.6463	-19.2205	-34.4154	-20.9960
it03	1.5614	10/06/2017 19:35:30	Dico paca lentamente	a	53.4480	33.0936	33.3047	61.8712	38.0770	38.0149	65.6591	-20.2758	0.0000	30.7216	-3.5823	29.2310	-2.9987	27.7047	-2.5276	26.1976	-1.8249	24.6497	-1.2235	23.0524	-0.9186	21.4419	-0.6621	19.8193	-0.5045	18.1904	-0.5004	16.5620	-0.5456	14.9305	-0.5686	13.2821	-0.4805	11.6142	-0.3687	9.9039	-0.1248	8.1292	0.2828	6.1656	1.3141	4.1177	2.3239	1.9845	3.3005	-0.3515	4.5974	-2.8068	5.8748	-4.9870	6.1211	-7.1699	6.2174	-9.2943	6.0503	-11.1086	5.1686	-12.8834	4.2102	-14.5951	3.1430	-16.3792	2.1996	-18.0476	1.0660	-19.5235	-0.3361	-20.6555	-2.1625	-21.5793	-4.1721	-22.3264	-6.2948	-23.0461	-8.3476	-24.0050	-10.0646	-25.2698	-11.4374	-26.5063	-12.8314	*	*	*	*	*	*	*	*	*	*	*	*
