it01	0.9980	29/11/2016 15:10:52	Dico pada lentamente	a	66.9245	61.6023	59.6742	72.3137	-12.9118	11.9701	60.9183	-47.6466	48.5149	47.2923	-4.6657	*	*	*	*	*	*	*	*	*	*	31.6228	-0.3015	29.1194	0.7249	26.4106	0.8210	23.6407	0.2633	20.9470	-0.2759	18.3955	0.4541	15.7991	1.2428	13.1398	2.3194	10.4354	2.6344	7.7039	2.8347	4.9469	2.9543	2.1971	2.8066	-0.6737	3.0853	-3.4376	2.6786	-6.5114	3.2003	-9.4523	3.0075	-12.4601	2.8119	-14.5544	0.3664	-16.4366	-2.2611	-17.6689	-5.8379	-19.2465	-8.4310	-20.7189	-10.9795	-22.4951	-12.9112	-24.2396	-14.8119	-25.7028	-16.9964	-26.7519	-19.5513	-28.0545	-21.7113	-29.1933	-23.9558	-30.0018	-26.4136	-30.5319	-28.9939	-31.9816	-30.7706	-33.4401	-32.5519	-34.5265	-34.5843	-35.3174	-36.7715	-35.9753	-38.9928	-36.6456	-41.1687
it01	1.0128	29/11/2016 15:10:52	Dico pada lentamente	a	68.0460	89.9130	88.1660	71.9500	-28.2915	27.1948	60.2170	-35.9885	36.6640	*	*	*	*	*	*	*	*	*	*	*	*	32.0126	1.1672	29.3155	1.6031	26.5491	1.5825	23.8502	1.7462	21.1629	1.8632	18.5347	2.7370	15.8392	3.1330	13.1146	3.6851	10.3619	3.8953	7.5960	3.9333	4.8402	3.7247	2.0143	3.8267	-0.8185	3.7418	-3.7125	3.7257	-6.6487	3.6496	-9.5967	3.4208	-12.3313	2.4855	-14.3393	-0.1211	-16.1581	-2.8300	-17.9247	-5.3639	-19.5596	-7.9024	-21.0941	-10.3996	-22.5189	-12.8775	-24.4614	-14.5223	-26.4301	-16.1214	-27.5104	-18.7092	-28.6500	-21.1007	-30.1658	-23.0348	-31.3061	-25.2731	-32.3059	-27.5628	-32.6035	-30.3084	-33.6400	-32.4153	-34.7868	-34.4213	-35.5299	-36.6499	-36.7473	-38.5906	-37.6494	-40.6954
it01	1.0277	29/11/2016 15:10:52	Dico pada lentamente	a	69.6683	111.9438	110.7931	71.3713	-43.0347	42.2192	59.8772	-25.3165	26.0689	49.0309	-1.4652	*	*	*	*	*	*	*	*	*	*	32.2696	2.1353	29.5075	2.4627	26.7449	2.6581	24.0339	3.0474	21.3447	3.6637	18.6280	4.2656	15.8699	4.5825	13.0980	4.5811	10.3323	4.4039	7.5789	4.1072	4.8206	3.8663	1.9752	4.0445	-0.9042	4.1307	-3.7869	4.0091	-6.6294	3.5866	-9.3038	2.5826	-11.6943	0.8711	-13.6919	-1.5884	-15.6491	-3.8697	-17.5471	-6.0635	-19.0568	-8.7513	-20.1765	-11.8175	-22.1031	-13.4673	-23.4125	-15.8914	-24.7827	-18.1033	-26.3120	-20.0398	-27.6046	-22.1726	-28.7331	-24.3917	-29.8175	-26.5748	-31.3173	-28.3603	-33.0181	-30.0003	-34.4541	-31.8591	-34.8088	-34.4075	-35.9898	-36.3865	-37.2728	-38.3168	-38.4966	-40.2960
it01	1.0426	29/11/2016 15:10:52	Dico pada lentamente	a	71.6519	122.4545	122.1928	70.6423	-51.1096	50.7940	59.7947	-16.6623	17.0667	*	*	*	*	*	*	*	*	*	*	35.5790	3.4796	32.7916	4.1023	30.0107	4.7160	27.2063	5.1937	24.3884	5.5573	21.5460	5.6584	18.7157	5.7044	15.9001	6.0064	13.0680	6.2029	10.2246	6.2515	7.3912	6.0186	4.5655	5.7086	1.7386	5.3649	-1.1009	5.0226	-3.9383	4.5858	-6.4854	3.1152	-8.8858	1.3861	-10.8053	-1.3816	-12.9122	-3.3554	-14.7193	-5.7690	-16.6392	-7.7455	-18.2050	-10.1897	-19.7378	-12.4954	-21.7549	-13.9611	-23.3019	-16.0358	-24.5064	-18.4358	-26.1244	-20.2481	-27.4682	-22.3124	-29.1184	-24.0267	-30.4879	-25.9886	-32.1160	-27.7160	-33.4666	-29.6670	-34.7309	-31.6700	-34.7699	-34.4319	-35.9066	-36.4342	-37.0951	-38.4094	-38.2501	-40.4122
it01	1.0575	29/11/2016 15:10:52	Dico pada lentamente	a	73.6676	118.3020	119.1046	69.7362	-52.0248	52.1728	59.7205	-12.0152	12.2773	50.9243	2.0200	*	*	*	*	*	*	*	*	*	*	33.4872	6.7232	30.5359	7.0681	27.5789	7.2409	24.6293	7.2628	21.7199	7.3805	18.8212	7.4345	15.9300	7.4184	13.0471	7.3295	10.1696	7.1966	7.2805	7.1453	4.4011	6.8959	1.5064	6.6605	-1.3367	6.0921	-3.8815	4.3694	-6.3099	2.5406	-8.3514	-0.1435	-10.6302	-1.8253	-12.6089	-4.0427	-14.7145	-5.7788	-16.4136	-8.1634	-18.1332	-10.3111	-19.8870	-12.2649	-21.7307	-13.9955	-23.4332	-15.8645	-25.2007	-17.6004	-26.5656	-19.7582	-27.9237	-21.8454	-28.8532	-24.2780	-30.3535	-26.1061	-31.4826	-28.2270	-32.7612	-30.1912	-33.6780	-32.3893	-34.0066	-34.9101	-34.9497	-36.9820	-35.9939	-38.9831	-36.6638	-41.1601
it01	1.0724	29/11/2016 15:10:52	Dico pada lentamente	a	75.4565	97.1325	99.0536	68.8345	-48.1964	48.5016	59.3963	-8.7846	8.9464	51.7321	3.5071	*	*	*	*	*	*	*	*	*	*	33.9829	8.5910	31.0059	9.1725	27.9683	9.3809	24.9352	9.4284	21.9116	9.2801	18.9299	9.2173	15.9619	8.9226	13.0168	8.9657	10.0673	8.9515	7.0918	9.0663	4.3085	7.5639	1.6237	6.0059	-0.8475	3.8736	-3.4638	2.7783	-6.0887	1.8165	-8.5036	0.2923	-10.6265	-1.8348	-12.4619	-4.3758	-14.1916	-6.8469	-15.9558	-9.0116	-17.7306	-10.9908	-19.7102	-12.5382	-21.7028	-14.0350	-23.1772	-16.1986	-24.7473	-18.1459	-26.0363	-20.3459	-27.6739	-22.1015	-28.7759	-24.3511	-29.8627	-26.5353	-30.7059	-28.8535	-31.7709	-30.9272	-32.9707	-32.8726	-34.1626	-34.8123	-35.4549	-36.6928	-35.7072	-39.1325	-36.3516	-41.3073
it01	1.1467	29/11/2016 15:10:57	Dico poco lentamente	O	62.9414	40.9149	42.1857	70.3367	10.2779	8.5067	66.5332	20.6052	21.3895	44.9678	-8.9446	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.2707	-2.3564	21.0045	0.2939	18.4687	1.6530	15.8307	2.7333	13.1639	1.0201	10.6397	-0.8709	8.2275	-2.4955	5.5925	-1.7074	2.8540	-0.8588	0.1061	-0.4511	-2.4797	-0.9701	-5.2678	-0.8715	-8.4417	0.1150	-11.6874	0.8537	-14.5855	0.4370	-17.5694	0.0530	-20.6029	-0.4023	-23.8020	-0.7384	-25.0550	-4.2791	-25.9516	-8.0083	-26.5651	-11.7766	-29.3172	-12.6479	-31.0465	-14.7830	-32.7739	-16.8723	-32.8686	-20.4751	-33.7551	-23.1317	-34.3011	-25.9533	-34.5714	-28.8460	-34.4274	-31.8773	-34.0665	-34.8726	-34.4851	-37.2481	-35.3318	-39.3280	-36.2888	-41.3369
it01	1.1616	29/11/2016 15:10:57	Dico poco lentamente	O	63.4291	20.4375	21.7531	70.7566	35.0976	33.6314	66.6877	4.4538	5.8110	44.6093	-9.6044	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.4597	-1.0178	20.9523	-0.2236	18.4328	1.0651	15.7966	1.1234	13.1782	0.2488	10.6573	-1.1732	8.1308	-1.5113	5.5217	-1.1958	2.8339	-0.7469	0.1411	-0.6099	-2.6694	-0.2477	-5.8848	1.1488	-9.3314	2.6615	-12.4924	2.8936	-15.3922	2.2651	-18.1367	1.2119	-21.1701	0.6486	-23.7196	-0.8776	-25.0435	-4.2969	-26.1145	-7.7772	-26.7935	-11.4785	-28.9076	-13.1407	-31.0400	-14.7902	-33.4195	-16.2103	-35.1457	-18.3186	-35.2045	-21.8642	-34.7572	-25.5854	-34.3465	-29.0131	-35.1225	-31.4024	-35.2838	-34.1099	-35.5233	-36.6537	-36.0080	-38.9757	-36.9407	-41.0296
it01	1.1765	29/11/2016 15:10:57	Dico poco lentamente	O	63.3259	1.4075	2.6262	71.5063	56.2547	54.8586	66.6043	-16.2778	14.9884	44.5742	-9.6690	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.6544	0.3604	21.1172	1.4099	18.5060	2.2659	15.8188	2.1704	13.1483	1.8634	10.5854	0.0598	7.9990	-0.1689	5.3934	-0.2695	2.6226	0.4323	-0.0972	0.4709	-2.9417	0.7895	-5.9431	1.3397	-9.2266	2.3615	-12.4155	2.6988	-15.5305	2.5786	-18.2862	1.5173	-21.1110	0.5391	-23.9582	-0.4747	-25.5679	-3.4866	-26.4449	-7.3086	-26.9612	-11.2596	-28.7320	-13.3520	-31.2305	-14.5787	-33.1032	-16.5347	-34.5763	-18.8578	-34.6984	-22.3068	-35.2299	-25.2041	-35.6988	-28.0081	-36.1827	-30.6780	-36.6625	-33.2462	-36.6170	-36.0275	-37.1200	-38.3964	-37.4848	-40.7730
it01	1.1914	29/11/2016 15:10:57	Dico poco lentamente	O	62.8805	-11.6936	11.2694	72.4773	76.7542	75.4356	66.2264	-33.3022	32.3252	44.1606	-10.4304	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.4989	-0.7406	21.1818	2.0504	18.5655	3.2408	15.8171	2.0887	13.1731	0.5215	10.6223	-0.5721	7.9834	-0.0105	5.3603	-0.0305	2.6366	0.3538	-0.0338	0.1832	-3.0036	1.0254	-5.9300	1.2968	-9.3129	2.6084	-12.3407	2.5092	-15.5879	2.7087	-18.3405	1.6282	-21.4037	1.0815	-24.0241	-0.3634	-25.4011	-3.7443	-26.1479	-7.7299	-27.0806	-11.1038	-29.1120	-12.8948	-30.7041	-15.1632	-32.2916	-17.3668	-33.2005	-20.1608	-34.2937	-22.6606	-34.4791	-25.8098	-34.8219	-28.6598	-35.2167	-31.3380	-35.5280	-33.9569	-36.2019	-36.2651	-36.9432	-38.4885	-37.8794	-40.5870
it01	1.2063	29/11/2016 15:10:57	Dico poco lentamente	O	62.5059	-9.2371	9.9979	73.8227	94.2867	93.3768	65.5804	-48.1849	47.2729	43.9295	-10.8559	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.3765	-1.6075	21.2255	2.4834	18.5418	2.8526	15.8255	2.4879	13.1574	1.3702	10.5035	1.4653	7.8578	1.2679	5.2208	0.9769	2.5740	0.7031	-0.3704	1.7100	-3.3786	2.4538	-6.6668	3.7091	-9.7706	3.9184	-12.8655	3.8392	-15.7081	2.9811	-18.4362	1.8236	-21.2038	0.7110	-24.0852	-0.2602	-25.3255	-3.8612	-26.1849	-7.6773	-26.4374	-11.9433	-28.1823	-14.0133	-29.7916	-16.1764	-31.2623	-18.4221	-33.4306	-19.9428	-34.9377	-22.0975	-36.2862	-24.3520	-36.2636	-27.5884	-36.9741	-30.1373	-36.9477	-33.0674	-37.2017	-35.6926	-37.2028	-38.3533	-38.1542	-40.4574
it01	1.2211	29/11/2016 15:10:57	Dico poco lentamente	O	62.4884	9.5245	7.9806	75.4209	102.9029	102.6162	64.6316	-58.1870	57.6907	44.5295	-9.7513	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.3040	-2.1206	21.0287	0.5335	18.5117	2.3583	15.8119	1.8440	13.1448	2.0508	10.4780	1.9040	7.7871	1.9880	5.1168	1.7279	2.2972	2.2477	-0.6930	3.1730	-3.9660	4.6912	-7.2509	5.6212	-10.4342	5.8178	-13.2758	4.8789	-16.0648	3.7896	-18.9199	2.8118	-21.6860	1.6044	-24.1924	-0.0792	-25.5299	-3.5452	-26.2425	-7.5956	-27.0205	-11.1822	-28.5655	-13.5523	-30.0776	-15.8588	-31.2550	-18.4297	-32.6227	-20.7080	-34.4211	-22.5492	-35.4942	-24.9909	-36.0207	-27.7689	-35.6755	-31.0246	-35.8772	-33.7381	-36.1187	-36.3127	-37.1091	-38.4021	-38.0502	-40.5064
it01	1.2360	29/11/2016 15:10:57	Dico poco lentamente	O	62.8273	32.4356	31.0238	76.9836	103.3421	103.5324	63.5632	-63.7660	63.5308	45.4577	-8.0427	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.2052	-2.8201	21.0138	0.3857	18.5083	2.3031	15.8578	4.0123	13.1201	3.3879	10.3865	3.4741	7.6458	3.4262	4.8354	3.7599	1.8798	4.5773	-1.2606	5.7472	-4.5378	6.8695	-7.6889	7.0553	-10.8565	7.0264	-13.8631	6.3672	-16.8129	5.4850	-19.5382	4.0748	-22.0991	2.3696	-23.7407	-0.8419	-25.0572	-4.2757	-25.9965	-7.9446	-27.6561	-10.3526	-28.5091	-13.6201	-29.3477	-16.6692	-30.1787	-19.5333	-31.7048	-21.5773	-33.0851	-23.7175	-34.0012	-26.1953	-34.3191	-29.0334	-34.7270	-31.6726	-34.9997	-34.2879	-35.8035	-36.4932	-37.2326	-38.3378	-38.5903	-40.2518
it01	1.2509	29/11/2016 15:10:57	Dico poco lentamente	O	63.3374	47.8544	46.9088	78.4628	97.3966	98.1385	62.8114	-65.6446	65.6042	45.8603	-7.3016	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.3762	-1.6091	21.0169	0.4162	18.5477	2.9488	15.8721	4.6870	13.0880	5.1217	10.2611	5.6254	7.3759	6.1743	4.5174	6.0557	1.4953	6.7224	-1.8806	8.5586	-5.2264	9.4925	-8.5939	10.0182	-11.6077	9.1764	-14.7690	8.6630	-17.7265	7.5555	-20.4486	5.9344	-22.2411	2.6328	-23.0186	-2.0613	-23.5450	-6.6124	-24.6857	-9.8039	-26.4274	-11.9563	-27.5239	-14.8055	-28.5058	-17.6040	-29.2704	-20.4646	-31.1069	-22.1435	-32.2448	-24.4523	-33.5152	-26.5873	-34.0883	-29.2050	-34.5595	-31.7871	-34.8343	-34.3915	-35.1299	-36.8789	-36.8829	-38.5200	-38.2791	-40.3985
it01	1.0394	29/11/2016 15:11:03	Dico pata lentamente	a	62.6949	76.8276	77.3906	69.3686	12.4727	11.3388	61.5166	17.3030	16.9552	45.6794	-7.6347	*	*	*	*	*	*	*	*	*	*	*	*	28.1782	-3.4898	25.7232	-2.9561	23.1884	-2.9391	20.5853	-3.8594	18.1835	-3.0237	15.7345	-1.8056	13.1987	-0.8636	10.6221	-0.5700	7.9880	-0.0578	5.3345	0.1561	2.6234	0.4279	-0.1357	0.6455	-2.9071	0.6579	-5.7282	0.6361	-8.3533	-0.1380	-11.4060	0.1405	-14.3999	0.0164	-17.3748	-0.3446	-18.9424	-3.4786	-20.2637	-6.7134	-21.7189	-9.4343	-23.1530	-11.9780	-24.7726	-14.1162	-25.5012	-17.2389	-27.1617	-19.0963	-28.5282	-21.2256	-30.4168	-22.7971	-31.5629	-25.0486	-32.4394	-27.4551	-32.9737	-30.0333	-33.8875	-32.2462	-33.9913	-34.9197	-34.1045	-37.4660	-34.1808	-39.9277	-35.0309	-41.9300
it01	1.0543	29/11/2016 15:11:03	Dico pata lentamente	a	63.7744	72.7883	72.7474	69.7222	25.8643	25.2450	61.9808	20.7090	20.5572	46.0846	-6.8888	*	*	*	*	*	*	*	*	*	*	*	*	28.4749	-2.1613	25.8621	-2.1929	23.4313	-1.2192	20.7638	-2.0912	18.2425	-2.0562	15.7510	-1.0266	13.1844	-0.0875	10.5443	0.7654	7.9025	0.8132	5.2140	1.0257	2.4755	1.2530	-0.2585	1.2021	-2.9584	0.8530	-5.6790	0.4749	-8.6996	0.8531	-11.8418	1.2449	-14.9494	1.2617	-16.7891	-1.5409	-18.3201	-4.6314	-19.6892	-7.6836	-21.6575	-9.5290	-23.6487	-11.2749	-25.0801	-13.7148	-26.2038	-16.3936	-27.0035	-19.2720	-28.2326	-21.5287	-30.2704	-22.9358	-32.4070	-24.3105	-33.7126	-26.4281	-34.4195	-28.9588	-34.3019	-31.9631	-34.5034	-34.5989	-34.5582	-37.2062	-35.1754	-39.4095	-36.0231	-41.4622
it01	1.0692	29/11/2016 15:11:03	Dico pata lentamente	a	64.7617	79.5432	78.7390	70.3778	30.4103	30.3854	62.4634	20.1366	20.3163	*	*	*	*	*	*	*	*	*	*	*	*	*	*	28.3415	-2.7584	25.8603	-2.2026	23.3805	-1.5792	20.8394	-1.3415	18.3332	-0.5682	15.7768	0.1886	13.1657	0.9237	10.5304	1.0048	7.8484	1.3636	5.1331	1.6103	2.3100	2.1765	-0.4115	1.8960	-3.1491	1.5797	-5.7917	0.8438	-8.7950	1.1264	-11.9393	1.4920	-14.8816	1.1080	-16.7209	-1.6804	-18.1490	-4.9484	-19.4966	-8.0087	-21.3457	-10.0109	-22.7295	-12.5787	-23.9395	-15.2036	-25.0688	-17.7591	-26.8503	-19.4421	-28.3659	-21.3919	-30.5784	-22.6440	-31.5922	-25.0229	-33.2978	-26.7627	-33.4508	-29.6787	-34.1603	-32.0598	-34.1402	-34.8264	-34.7355	-37.1047	-35.5410	-39.2190	-36.3861	-41.2910
it01	1.0840	29/11/2016 15:11:03	Dico pata lentamente	a	65.8389	94.4128	93.3403	71.0003	24.2780	24.9741	62.7937	13.5963	14.3272	*	*	*	*	*	*	*	*	*	*	*	*	*	*	28.8126	-0.6491	26.1183	-0.7851	23.4517	-1.0751	20.8806	-0.9337	18.3560	-0.1936	15.7877	0.7011	13.1555	1.4739	10.5040	1.4570	7.8222	1.6307	5.0991	1.8558	2.3566	1.9166	-0.3671	1.6949	-3.2490	1.9601	-6.0728	1.7642	-9.0028	1.7209	-11.8256	1.2040	-14.1826	-0.4761	-16.0617	-3.0268	-17.4954	-6.1592	-19.4965	-8.0089	-21.3274	-10.0392	-22.7909	-12.4916	-23.9227	-15.2255	-26.1863	-16.4147	-27.7685	-18.4226	-30.3337	-19.3743	-31.5599	-21.7146	-33.8792	-23.0231	-34.1222	-26.0976	-35.0830	-28.4658	-34.7713	-31.6424	-35.0970	-34.2269	-34.7529	-37.0947	-35.6776	-39.1479	-36.8479	-41.0733
