pl03	1.1199	24/03/2017 14:45:12	Mowie pudu teraz	u	76.2508	107.5133	108.8881	82.4623	-16.8947	15.8989	66.3154	-6.3406	*	*	*	*	*	*	*	*	*	*	*	*	50.0153	3.3123	47.5387	4.3707	44.9627	5.1774	41.7516	4.2403	38.4784	2.6784	35.6617	2.0367	33.1438	2.1537	30.7181	2.5183	28.2703	2.6995	25.8310	2.8105	23.4116	2.9410	21.0046	3.0973	18.6705	4.8344	16.2283	7.1335	13.6045	10.3430	10.8364	12.1475	7.9564	13.6801	5.0085	14.7644	2.0117	15.5231	-0.9582	15.7130	-3.9034	15.5663	-6.8430	15.2580	-9.6578	14.4389	-12.0928	12.5296	-14.1890	9.9452	-14.7970	4.2117	-14.8634	-1.8467	-15.1366	-6.6817	-17.0604	-7.9960	-17.7133	-11.3643	-17.8770	-15.1549	-17.2377	-19.7056	-18.4635	-21.3477	-18.7510	-24.0710	-19.8693	-25.6489
pl03	0.8564	24/03/2017 14:45:16	Mowie pogo teraz	O	58.7087	13.0376	11.7492	81.5841	66.3406	66.7297	54.9640	-19.6296	52.6664	-19.1175	50.2673	-18.8633	48.3315	-18.0858	46.4604	-17.2659	44.5518	-16.5527	42.7764	-15.6475	40.9137	-14.9241	39.2092	-13.8850	37.5130	-12.7824	35.9873	-11.1515	34.4709	-9.2751	32.7833	-7.6580	31.0957	-5.7434	29.4380	-3.2357	27.5096	-1.3870	25.4306	0.1464	23.2777	1.7746	21.0479	3.6411	18.6899	5.2681	16.2414	8.4818	13.5902	10.9113	10.8321	12.2191	7.9786	13.4470	5.1211	13.9007	2.2157	14.2948	-0.6807	14.3397	-3.5993	14.2924	-6.4175	13.7155	-9.2447	13.1223	-11.9446	12.1090	-14.2317	10.0543	-15.8160	6.5653	-17.4207	3.5372	-18.8248	0.4321	-20.2681	-2.3037	-21.7127	-4.8120	-23.3313	-6.8817	-24.8495	-8.9921	-26.5134	-10.8154	-27.9379	-12.8820	-29.1513	-15.1151
pl03	1.5471	24/03/2017 14:46:18	Mowie paka teraz	a	63.0656	27.0435	25.9834	80.8215	115.1163	116.2009	64.6155	-8.3306	*	*	*	*	*	*	*	*	47.7855	-11.0667	45.3566	-10.8994	43.4030	-9.9364	41.4355	-9.0056	39.5078	-7.9734	37.6467	-6.7206	35.6343	-5.8050	33.6431	-4.7622	31.5224	-4.0983	29.4110	-3.3572	27.3351	-2.3243	25.2615	-0.9784	23.2072	1.1605	21.0297	3.4130	18.7296	6.1584	16.2440	8.7470	13.5584	12.1750	10.6795	14.7588	7.7465	15.8864	4.9478	15.2298	2.2175	14.2842	-0.4588	13.2417	-2.9608	11.6170	-5.2909	9.6313	-7.5633	7.7628	-9.9868	6.5543	-12.3406	5.2320	-14.4337	3.3724	-16.2618	1.0973	-17.7233	-1.6924	-19.2909	-4.0378	-20.8527	-6.2209	-22.6849	-7.8622	-24.6598	-9.2592	-26.8993	-10.3104	*	*	-30.7860	-13.2600
pl03	1.1515	24/03/2017 14:46:22	Mowie poko teraz	O	57.2358	46.1724	44.5147	81.1475	51.8916	51.7382	56.1614	-18.2277	*	*	*	*	*	*	46.9407	-16.5125	45.0430	-15.7195	43.2353	-14.8031	41.3638	-14.0223	39.4248	-13.4123	37.3884	-13.0829	35.4391	-12.6152	33.6383	-11.7587	32.0309	-10.1921	30.4324	-8.3011	28.6390	-6.8276	26.6839	-5.8230	24.6716	-4.9032	22.6987	-3.2685	20.6550	-1.2935	18.5246	1.5645	16.2002	4.2495	13.6812	7.2871	10.9576	10.1279	8.0724	12.4608	5.1466	13.7057	2.3067	13.7467	-0.4803	13.3485	-3.3644	13.3082	-6.2669	13.1696	-9.1500	12.8202	-11.8064	11.7170	-14.3292	10.3029	-16.7218	8.6574	-18.6796	6.1876	-20.0320	2.7605	-20.5571	-1.7908	-21.1720	-5.6977	-21.6224	-9.4738	-22.2272	-12.6829	*	*	*	*	-23.3356	-21.7151
pl03	1.1446	24/03/2017 14:46:26	Mowie pugu teraz	u	60.9448	51.7809	50.0372	84.2058	17.9455	18.7045	62.5199	-10.7839	*	*	*	*	*	*	52.7160	-7.4521	50.6817	-6.1534	44.5784	-12.3314	42.7257	-11.2935	40.9806	-10.0026	39.1225	-8.9022	37.2219	-7.8548	35.3453	-6.6669	33.5826	-4.9658	31.8715	-2.7523	30.1836	0.1156	28.2497	2.5890	26.1518	4.9452	23.8687	6.9215	21.4724	8.9725	18.9773	11.7085	16.2915	13.6252	13.4635	15.9537	10.5579	16.7841	7.6136	17.2841	4.5915	17.9612	1.6582	17.6516	-1.3219	17.5125	-4.2179	16.8843	-7.0181	15.8929	-9.7357	14.6871	-12.2226	12.8978	-14.6280	11.0649	-16.6405	8.4697	-17.9067	4.5604	-19.1638	1.0860	-19.9131	-2.9336	-20.5481	-6.7199	-20.9405	-10.5081	*	*	*	*	*	*	-26.9969	-17.5600
pl03	1.2853	24/03/2017 14:46:30	Mowie podo teraz	O	73.1339	111.4134	113.1053	77.0116	-23.9365	23.4276	67.5837	-4.8558	*	*	*	*	*	*	*	*	53.2722	-1.7587	50.9809	-0.5496	48.6998	0.6765	46.3789	1.8286	43.4772	1.5962	40.2788	0.3077	37.1271	-1.3521	34.4590	-2.0142	32.0903	-1.9084	29.8057	-1.5830	27.5349	-1.2510	25.2689	-0.9296	23.0419	-0.2796	20.7870	0.3646	18.5219	1.5034	16.1848	2.6724	13.7501	4.5467	11.1961	6.1577	8.4995	7.9711	5.7465	9.1062	2.9117	10.1033	0.0446	10.7512	-2.8365	11.0961	-5.6004	10.7530	-8.2200	9.8560	-10.6414	8.4115	-13.0097	6.9381	-15.1605	5.0513	-16.7641	2.1549	-18.0121	-1.1354	-18.8319	-4.8523	-20.6503	-6.5525	-22.6562	-7.9058	-24.2002	-9.9060	*	*	*	*	-26.4156	-18.2198
pl03	1.2280	24/03/2017 14:46:34	Mowie putu teraz	u	75.9469	83.5904	87.5572	82.0412	-41.8885	41.9232	67.5949	-4.8427	63.7223	-5.2216	61.6688	-3.4603	59.6014	-1.6954	57.1906	-0.4324	54.9113	1.0221	52.4205	2.0994	49.9183	3.1179	47.4684	4.2166	44.8195	4.8322	41.9206	4.6914	39.1815	4.7755	36.5260	4.9476	33.9325	5.1947	31.3720	5.4578	28.8710	5.9266	26.4066	6.6404	23.8782	7.0042	21.4281	8.4163	18.8782	9.4883	16.2691	11.3310	13.5466	12.6434	10.7357	13.8240	7.8692	14.5967	4.9794	14.9869	2.0642	15.2071	-0.7675	14.7692	-3.5757	14.1936	-6.2931	13.2644	-8.8929	12.0008	-10.8703	9.0609	-12.8700	6.5819	-14.0200	2.4169	-15.0374	-1.4804	-16.4402	-4.1672	-17.4482	-7.3078	-18.9263	-9.3769	-20.3988	-11.3298	-22.0914	-12.8741	-24.0488	-14.0400	-26.1940	-15.0059	-28.0350	-16.3820
pl03	1.1190	24/03/2017 14:46:38	Mowie poto teraz	O	73.0570	63.6252	65.4814	76.8965	-31.9272	31.5366	64.7014	-8.2300	62.6522	-6.5667	61.4688	-3.7305	59.2202	-2.2497	57.0037	-0.7256	54.4630	0.2614	52.0197	1.3620	49.5870	2.4542	46.5879	2.2868	43.6607	2.0385	40.6858	1.3945	37.8598	0.8331	35.1431	0.2901	32.5783	-0.0267	30.1713	0.0607	27.7965	0.1544	25.5038	0.6340	23.2442	1.4823	20.9489	2.3985	18.6304	3.9343	16.2066	4.9070	13.7062	6.2940	11.1239	7.3593	8.4379	8.6180	5.6874	9.5591	2.8760	10.3187	0.0642	10.6542	-2.7217	10.6152	-5.4492	10.2051	-8.0829	9.4189	-10.6382	8.4024	-12.7892	6.3757	-14.5992	3.7547	-16.2192	1.0078	-17.4792	-2.1632	-19.0353	-4.4914	-20.3988	-6.9646	-21.4411	-9.7488	-22.4892	-12.3143	-23.3491	-14.9555	-24.5347	-17.0269	-25.8638	-18.8460
pl03	1.1603	24/03/2017 14:46:42	Mowie pada teraz	a	72.1599	58.3084	60.0091	73.0197	-21.7968	22.8611	68.4320	-3.8627	65.1661	-3.4070	62.7336	-2.0218	60.2644	-0.7311	57.2918	-0.2736	54.6893	0.6453	51.8859	1.1157	49.1104	1.4992	46.1038	1.2259	43.2428	1.0311	40.4788	0.8417	37.5639	-0.0494	34.9704	-0.2916	32.4422	-0.5514	30.0457	-0.5039	27.7457	-0.1189	25.4398	0.2075	23.1619	0.7659	20.8541	1.2079	18.5598	2.3533	16.1904	3.2487	13.7501	4.5476	11.2635	5.0355	8.6926	5.9406	6.1007	6.3904	3.5414	6.3119	0.9452	6.2951	-1.5767	5.8177	-4.0003	4.9522	-6.2687	3.6363	-8.5386	2.4455	-10.7196	1.0982	-12.7321	-0.5577	-14.5263	-2.5563	-16.3171	-4.4048	-17.5571	-7.1145	-18.9817	-9.2863	-20.0790	-11.8149	-21.0760	-14.3033	-21.6177	-17.2209	-22.3457	-19.6930	-22.7735	-22.3530
pl03	1.0005	24/03/2017 14:46:46	Mowie puku teraz	u	57.8209	17.3076	16.5511	83.6989	33.9413	34.5821	62.0371	-11.3491	*	*	*	*	*	*	*	*	*	*	45.3848	-10.8476	41.6253	-13.4982	39.5867	-13.0575	37.7390	-12.2376	35.8831	-11.4298	33.9778	-10.7461	32.3467	-9.1283	30.6397	-7.5016	28.8524	-5.8683	26.8724	-4.8102	24.9245	-3.2207	22.8888	-1.6126	20.8768	1.4923	18.6574	4.5408	16.2382	8.1590	13.6068	10.2495	10.8361	12.1523	7.9159	14.1059	4.8861	15.7028	1.8345	16.5900	-1.1180	16.5033	-4.0027	15.9828	-6.9054	15.4843	-9.7294	14.6672	-12.3892	13.3704	-14.6782	11.1928	-16.6688	8.5350	-17.4949	3.6934	-18.1094	-0.9476	-18.4442	-5.5403	-19.8109	-7.9276	-19.9220	-12.0530	*	*	*	*	*	*	-19.6563	-25.8906
pl03	1.3258	24/03/2017 14:46:50	Mowie paga teraz	a	63.5023	32.2502	32.1159	80.7870	85.2196	85.8131	66.6409	-5.9596	*	*	*	*	*	*	50.0424	-11.6464	47.8586	-10.9428	45.8075	-10.0697	43.7790	-9.1830	41.7252	-8.3707	39.9225	-6.9737	37.9761	-5.8411	35.9588	-4.8372	33.7985	-4.2387	31.7401	-3.2587	29.7048	-2.0363	27.6570	-0.5951	25.5410	0.8812	23.3863	2.7200	21.1314	4.6900	18.7784	7.2508	16.2600	10.3946	13.5426	12.8041	10.7215	14.0605	7.9246	14.0143	5.0458	14.4780	2.0711	15.1655	-0.7415	14.6407	-3.3754	13.3541	-5.8475	11.6490	-8.5324	10.8517	-10.9196	9.2007	-13.1093	7.1920	-14.9198	4.4952	-16.4206	1.4317	-17.7674	-1.6073	-19.1135	-4.3526	-20.7406	-6.4046	-21.7367	-9.3005	-22.7164	-11.9944	-22.9541	-15.4723	*	*	-23.5225	-21.5030
pl03	1.3380	24/03/2017 14:46:54	Mowie pata teraz	a	76.3726	21.4911	24.0327	74.5875	-36.3559	36.8616	67.8125	-4.5880	64.5685	-4.1581	62.6651	-2.1143	60.3090	-0.6662	57.8031	0.5286	55.4881	2.0006	52.6687	2.5562	50.1081	3.4982	47.3873	4.0389	44.5986	4.2996	41.7174	4.1488	38.8788	3.8726	36.0579	3.3712	33.2373	2.5141	30.7333	2.5867	28.2399	2.5364	25.8038	2.6299	23.4547	3.3164	21.0621	3.8198	18.6480	4.3284	16.2122	5.4890	13.7049	6.3467	11.1501	6.9238	8.5641	7.2922	5.9394	7.6272	3.3350	7.5545	0.7049	7.4839	-1.8486	6.9569	-4.2345	5.8012	-6.6470	4.8421	-8.8452	3.3152	-10.8915	1.5366	-12.9437	-0.0691	-14.9176	-1.7325	-16.6632	-3.7371	-18.4395	-5.5487	-19.7042	-8.1025	-21.0077	-10.4062	-21.8140	-13.2645	-23.1458	-15.2214	-23.9750	-17.7086	-26.2594	-18.3970
pl03	1.1820	24/03/2017 14:46:58	Mowie pudu teraz	u	72.1886	97.8813	99.3881	82.9111	-24.5476	23.4795	62.5202	-10.7836	*	*	*	*	*	*	*	*	*	*	51.5244	0.4505	48.8841	1.0459	46.2685	1.5868	43.0970	0.6795	40.0978	-0.1757	37.4010	-0.5353	35.1843	0.4289	32.8921	1.1830	30.5614	1.8139	28.1813	2.2216	25.7636	2.3621	23.3651	2.5357	21.0063	3.1191	18.7245	6.0424	16.2489	9.2530	13.5554	12.2951	10.7338	13.8557	7.8295	15.0142	4.8561	15.9327	1.9509	15.8892	-0.9451	15.6479	-3.7440	14.8985	-6.4372	13.7867	-9.0200	12.4060	-11.4543	10.7179	-13.5052	8.2017	-14.3971	3.2880	-14.8678	-1.8374	-15.3423	-6.2849	-16.8424	-8.3827	-17.1701	-12.2543	-17.6624	-15.4803	-17.5283	-19.2965	-18.7646	-20.9538	*	*	-19.5159	-26.0499
pl03	1.1845	24/03/2017 14:47:02	Mowie pogo teraz	O	55.8985	23.5473	20.7750	81.5601	45.4225	45.4758	61.2154	-12.3111	*	*	*	*	*	*	*	*	*	*	45.1690	-11.2447	40.7315	-15.2892	38.1866	-16.1262	36.5874	-15.0140	35.7027	-11.9115	34.4618	-9.3024	33.0874	-6.6338	31.0681	-5.8498	29.0757	-4.8643	27.0029	-4.1091	24.9264	-3.2080	22.8636	-1.8320	20.7147	-0.5432	18.5011	1.0378	16.1906	3.2629	13.6952	6.7312	10.9767	9.8103	8.0541	12.6532	5.1575	13.6222	2.1720	14.5577	-0.6953	14.4121	-3.5862	14.2373	-6.4004	13.6535	-9.1251	12.7410	-11.7379	11.5225	-14.0985	9.7146	-15.9426	6.8577	-17.3975	3.4884	-18.3163	-0.5486	-19.0172	-4.5234	-18.9752	-9.2968	-19.0736	-13.3399	-19.5124	-16.5039	-20.7158	-18.4008	*	*	-21.2033	-24.1350
pl03	1.6618	24/03/2017 14:47:20	Mowie paka teraz	a	64.6679	48.0165	46.9921	82.5855	71.7765	73.5971	56.4892	-17.8440	54.0421	-17.3884	52.2401	-16.1982	50.4309	-15.0325	48.6127	-13.8893	47.0455	-12.3223	45.2348	-11.1236	43.4021	-9.9381	41.7874	-8.2343	39.9537	-6.8983	38.3068	-4.9579	36.5668	-3.0236	34.5880	-1.5798	32.7378	0.5881	30.7080	2.4729	28.6746	4.8715	26.3962	6.5713	24.1346	9.2374	21.6565	11.2850	19.0338	12.9737	16.2987	14.3700	13.4788	15.3438	10.6052	15.9972	7.6851	16.5317	4.8002	16.3610	1.9359	15.9797	-0.9193	15.5204	-3.6327	14.4323	-6.1823	12.8626	-8.5920	11.0417	-10.7877	8.8267	-12.9157	6.6985	-14.4181	3.3365	-16.0405	0.6315	-17.2852	-2.5374	-17.8856	-6.5316	-18.7902	-9.6000	-19.8787	-12.1186	-21.0255	-14.3744	-22.4133	-16.1799	-23.2767	-18.5591	-24.5455	-20.3421
pl03	1.2891	24/03/2017 14:47:24	Mowie poko teraz	O	63.3796	16.7448	15.7607	80.7531	50.6533	50.5702	64.1081	-8.9246	*	*	*	*	*	*	*	*	*	*	*	*	*	*	42.8175	-5.9767	39.9582	-6.8876	36.7829	-9.0271	34.3296	-9.6968	32.5700	-8.3762	30.8428	-6.7184	28.8065	-6.0744	26.7650	-5.3871	24.6926	-4.7640	22.6012	-4.1173	20.5133	-3.0730	18.3867	-1.5257	16.1685	0.9976	13.7716	3.6892	11.1377	7.1296	8.3065	10.0002	5.3027	12.5090	2.3301	13.6058	-0.6015	13.9479	-3.4395	13.6227	-6.2383	13.0659	-8.9718	12.2523	-11.6523	11.2796	-14.2428	10.0825	-16.6637	8.5232	*	*	*	*	-20.7852	-1.3861	-20.9975	-5.9836	-21.1550	-10.1827	-21.6526	-13.4918	-22.3335	-16.2842	*	*	-25.5867	-19.1604
pl03	1.0820	24/03/2017 14:47:28	Mowie pugu teraz	u	59.3613	14.2363	13.8795	84.2840	21.3280	21.6717	61.2998	-12.2122	*	*	*	*	49.2259	-16.7850	47.3457	-15.8770	45.4613	-15.0098	43.5573	-14.2105	41.7408	-13.2668	39.9310	-12.3029	38.2218	-11.0738	36.4266	-9.9785	34.6780	-8.6576	32.9091	-7.2343	31.2485	-5.1544	29.2844	-3.9261	27.4031	-1.9591	25.3996	-0.0597	23.4502	3.2771	21.2295	5.9215	18.8703	9.3101	16.2749	11.9282	13.5091	14.1369	10.6601	15.0822	7.7103	16.2673	4.6788	17.2916	1.5878	18.0756	-1.4782	18.2858	-4.4578	17.8895	-7.3419	17.0668	-10.0437	15.6691	-12.4413	13.5183	-14.7421	11.3558	-16.6318	8.4496	-18.4080	5.6158	-19.6436	2.0115	-20.7629	-1.4256	-21.5615	-5.0596	-21.8663	-9.1039	-22.0614	-12.9163	-22.1164	-16.5684	-21.9429	-20.1835	-21.9349	-23.3047
pl03	1.1962	24/03/2017 14:47:32	Mowie podo teraz	O	72.3857	91.2086	92.6132	76.9584	-50.8743	51.1063	68.0171	-4.3484	64.9690	-3.6547	62.3924	-2.4828	59.8094	-1.3929	57.3322	-0.2103	54.7460	0.7417	52.0707	1.4557	49.2798	1.8386	46.3464	1.7576	43.4519	1.5352	40.5386	1.0012	37.7391	0.4731	34.9836	-0.2473	32.4788	-0.4104	29.9814	-0.7931	27.6477	-0.6453	25.3732	-0.2356	23.1652	0.7950	20.8613	1.2976	18.5528	2.1962	16.1892	3.1188	13.7435	4.8090	11.2002	6.0886	8.5234	7.7197	5.8667	8.1845	3.0665	9.1717	0.4030	8.9776	-2.3922	9.2348	-5.1296	9.0462	-7.8423	8.6521	-10.4312	7.8151	-12.7978	6.3976	-14.9160	4.4864	-16.4439	1.4807	-17.5417	-2.0426	-18.1218	-6.1125	-18.6327	-9.8580	-20.2362	-11.5763	*	*	-21.3760	-17.5370	-22.2313	-19.8323	-23.5661	-21.4536
