pl05	1.2453	26/05/2017 18:30:03	Mowie poto teraz	O	66.9181	32.8087	33.2212	71.3899	15.3781	15.6173	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.4946	2.9576	21.1558	3.1364	18.8162	3.2333	16.4786	3.2483	14.1469	3.3741	11.8083	3.4602	9.4583	3.5523	7.0863	3.6924	4.6933	3.7912	2.2387	4.0761	-0.2583	4.3263	-2.7705	4.4172	-5.3183	4.4587	-7.8483	4.2773	-10.4331	4.1252	-13.0428	3.8983	-15.6523	3.5401	-18.2298	2.9995	-20.7383	2.2328	-23.1449	1.2190	-25.3492	-0.1637	-27.4013	-1.7721	-29.0673	-3.8939	-30.3984	-6.3634	-31.3744	-9.1363	-32.2159	-11.9019	-33.1500	-14.4186	-34.1501	-16.7567	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.0991	26/05/2017 18:30:09	Mowie podo teraz	O	67.2257	26.1014	26.7730	70.3063	4.7023	5.5584	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.5884	3.6060	21.2259	3.7783	18.8624	3.8571	16.4993	3.7761	14.1488	3.8100	11.7952	3.8891	9.4247	4.0652	7.0264	4.2873	4.5957	4.5090	2.1528	4.5758	-0.2963	4.5089	-2.7360	4.2761	-5.1910	4.0071	-7.6810	3.7542	-10.1927	3.4552	-12.6984	3.0341	-15.1906	2.4895	-17.6178	1.7290	-19.9969	0.8218	-22.3327	-0.2038	-24.5081	-1.5245	-26.3985	-3.2750	-27.8680	-5.5623	-29.0456	-8.1133	-30.0361	-10.7479	-30.7698	-13.5247	-31.5784	-16.0632	-32.4073	-18.4576	-33.2667	-20.7224	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.3507	26/05/2017 18:30:16	Mowie pada teraz	a	68.9280	5.0662	5.5902	69.7709	-54.9073	56.0011	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.7952	5.0355	21.3774	5.1656	18.9669	5.2690	16.5584	5.2880	14.1553	5.3630	11.7441	5.5560	9.3201	5.6593	6.8864	5.6774	4.4466	5.6043	2.0231	5.3315	-0.3724	4.8750	-2.7485	4.3272	-5.0849	3.6305	-7.3793	2.8109	-9.6346	1.8991	-11.8177	0.8245	-13.9749	-0.2765	-16.1130	-1.3944	-18.2105	-2.5776	-20.2641	-3.8278	-22.2561	-5.1687	-23.9519	-6.9416	-25.4512	-8.9243	-26.8045	-11.0121	-27.7138	-13.5447	-28.8032	-15.7318	-29.8921	-17.8278	-31.0556	-19.7767	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.2503	26/05/2017 18:30:19	Mowie poko teraz	O	62.8776	-0.6624	1.3302	83.9304	155.8372	156.5723	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.5317	-0.6068	16.3168	-0.8930	14.1292	-0.8415	11.9305	-0.5233	9.7183	-0.4108	7.4506	0.0746	5.0590	1.1037	2.3355	3.5124	-0.7493	6.6880	-4.6425	12.0734	-8.2221	14.7636	-11.5149	15.7423	-14.6413	15.8576	-17.6319	15.4130	-20.2545	14.0108	-22.1888	11.2167	-23.6708	7.8134	-25.0946	4.6346	-26.2185	1.2431	-27.0675	-2.2723	-27.6340	-5.8879	-28.2987	-9.0794	-29.5402	-11.3451	-30.1666	-14.2017	-31.5232	-16.1210	-32.9084	-17.9685	-34.4536	-19.6422	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.2814	26/05/2017 18:30:23	Mowie paka teraz	a	68.2300	25.1952	24.8665	85.9263	130.7626	132.5392	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.8424	3.5876	16.4920	3.5898	14.1489	3.8395	11.7758	4.5204	9.3076	5.8502	6.6215	8.3076	3.6353	11.5673	0.3932	14.8213	-2.9383	17.2188	-6.4991	19.6666	-9.7682	20.2502	-12.6941	19.4297	-15.3519	17.8388	-17.9593	16.2346	-20.0303	13.5007	-21.5581	9.9077	-22.6659	5.9009	-23.8406	2.4378	-25.1193	-0.5355	-25.5632	-4.5269	-26.8131	-7.0298	-28.6453	-8.6310	-30.2131	-10.5348	-31.7597	-12.4138	-33.3508	-14.2085	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.2855	26/05/2017 18:30:30	Mowie pogo teraz	O	67.6994	24.9592	25.5746	87.6412	108.6127	111.3791	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.8257	3.3626	16.5040	3.8956	14.1475	3.5096	11.8163	3.1999	9.4383	3.8570	6.9465	5.0805	4.0047	8.8528	0.6329	13.4258	-3.0967	17.9807	-6.5589	19.9110	-10.2182	21.8474	-13.4398	21.7615	-16.2061	20.2203	-18.2772	17.0323	-19.7351	12.8292	-21.0850	8.9257	-22.1138	4.8503	-22.5055	0.0988	-22.6392	-4.5487	-23.2200	-8.0385	-24.0801	-10.8316	-24.8660	-13.5195	-25.7187	-15.9473	-27.1087	-17.6335	-28.3619	-19.4291	-29.4477	-21.3460	-30.9660	-22.8163	-32.5435	-24.2478	*	*	*	*	*	*	*	*	*	*
pl05	1.4132	26/05/2017 18:30:44	Mowie pata teraz	a	70.3929	37.8408	38.2471	73.0281	-29.3255	29.4733	*	*	*	*	*	*	*	*	*	*	*	*	*	*	24.0653	6.9028	21.5791	7.0127	19.0977	7.0351	16.6106	6.6247	14.1602	6.5297	11.7133	6.5608	9.2505	6.7203	6.7526	7.0057	4.2216	7.2583	1.6686	7.3955	-0.8840	7.3364	-3.3934	6.9649	-5.8713	6.4214	-8.3177	5.7452	-10.6862	4.8309	-12.9973	3.7840	-15.2622	2.6526	-17.5034	1.4917	-19.7186	0.2923	-21.8580	-1.0354	-23.6952	-2.8400	-25.3186	-4.8934	-26.9062	-6.9003	-28.2831	-9.0995	-29.7046	-11.1472	-31.5052	-12.6994	-33.1714	-14.3962	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.2773	26/05/2017 18:30:47	Mowie paga teraz	a	69.2875	54.0340	54.3217	86.0244	74.7192	77.1793	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	21.4306	5.6521	19.0256	6.0605	16.5948	6.2198	14.1617	6.8730	11.6753	7.7986	9.0189	10.2514	6.0331	14.1503	2.8283	17.4988	-0.5284	20.1873	-3.8672	21.6877	-7.0687	21.9960	-10.0784	21.3510	-12.9169	20.1262	-15.4586	18.1363	-17.6033	15.3413	-18.9683	11.0846	-19.2806	5.1805	-19.8133	0.4725	-20.4089	-3.5742	-21.1741	-6.9195	-22.1609	-9.6258	-23.0261	-12.2978	-24.2894	-14.2653	-25.6286	-16.0558	-27.1000	-17.6432	-29.2937	-18.4540	-31.2309	-19.6057	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.1664	26/05/2017 18:30:54	Mowie poto teraz	O	67.4467	37.5263	37.9738	71.9099	36.6999	37.4054	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.5656	3.4482	21.2096	3.6292	18.8528	3.7276	16.5008	3.8149	14.1491	3.8824	11.7911	4.0212	9.4189	4.1537	7.0317	4.2344	4.6292	4.2623	2.1640	4.5110	-0.3258	4.6509	-2.8503	4.7437	-5.4227	4.8293	-7.9908	4.7229	-10.6030	4.5991	-13.2207	4.3447	-15.7995	3.8749	-18.2824	3.1086	-20.6829	2.1274	-23.0105	0.9835	-25.1334	-0.5128	-26.9762	-2.4092	-28.5191	-4.6566	-29.4262	-7.6209	-30.3961	-10.3145	-31.0615	-13.1973	-31.8307	-15.7992	-32.9733	-17.9052	-34.0850	-19.9777	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.3659	26/05/2017 18:31:01	Mowie podo teraz	O	67.0984	20.0649	20.8805	70.3030	-26.2470	26.0582	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.5365	3.2467	21.1931	3.4778	18.8407	3.5641	16.4947	3.6587	14.1483	3.7030	11.7999	3.7368	9.4386	3.8535	7.0658	3.8955	4.6830	3.8674	2.2758	3.8598	-0.1436	3.7744	-2.5611	3.5611	-4.9802	3.2590	-7.4394	2.9988	-9.8802	2.5838	-12.3616	2.1890	-14.8583	1.7335	-17.2975	1.0642	-19.7404	0.3337	-22.1252	-0.5674	-24.3531	-1.7755	-26.4587	-3.1847	-28.1351	-5.1908	-29.2940	-7.7919	-30.3038	-10.4256	-30.9293	-13.3457	-31.5144	-16.1301	-32.4961	-18.3709	-33.4501	-20.5555	-34.6007	-22.5026	-35.9180	-24.2849	*	*	*	*	*	*	*	*
