pl05	1.2091	26/05/2017 18:29:07	Mowie puku teraz	u	70.2224	0.0000	0.0000	75.1192	0.0000	0.0000	66.6984	0.0000	0.0000	*	*	*	*	*	*	*	*	*	*	*	*	43.7572	-15.0885	41.2540	-14.9876	38.7679	-14.9212	36.2969	-14.8824	33.8342	-14.9303	31.3909	-14.7267	28.9371	-14.4927	26.4480	-13.8863	23.8947	-13.1087	21.3044	-12.6061	18.6600	-12.1177	15.9654	-11.6942	13.3303	-11.8277	10.7408	-12.2586	8.2411	-13.0487	5.9826	-14.5455	3.7761	-16.0427	1.6922	-17.7208	-0.2815	-19.5145	-2.1522	-21.3876	-3.9988	-23.1833	-5.5715	-25.3471	-6.9362	-27.6989	-8.1453	-30.1234	-9.1991	-32.6039	-10.4522	-34.6822	-11.8495	-36.5018	-13.3853	-38.1220	-14.8691	-39.7796	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.2277	26/05/2017 18:29:07	Mowie puku teraz	u	70.2224	0.0000	0.0000	75.1192	0.0000	0.0000	66.6984	0.0000	0.0000	*	*	*	*	*	*	*	*	*	*	*	*	43.7572	-15.0885	41.2540	-14.9876	38.7679	-14.9212	36.2969	-14.8824	33.8342	-14.9303	31.3909	-14.7267	28.9371	-14.4927	26.4480	-13.8863	23.8947	-13.1087	21.3044	-12.6061	18.6600	-12.1177	15.9654	-11.6942	13.3303	-11.8277	10.7408	-12.2586	8.2411	-13.0487	5.9826	-14.5455	3.7761	-16.0427	1.6922	-17.7208	-0.2815	-19.5145	-2.1522	-21.3876	-3.9988	-23.1833	-5.5715	-25.3471	-6.9362	-27.6989	-8.1453	-30.1234	-9.1991	-32.6039	-10.4522	-34.6822	-11.8495	-36.5018	-13.3853	-38.1220	-14.8691	-39.7796	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.2463	26/05/2017 18:29:07	Mowie puku teraz	u	70.2224	0.0000	0.0000	75.1192	0.0000	0.0000	66.6984	0.0000	0.0000	*	*	*	*	*	*	*	*	*	*	*	*	43.7572	-15.0885	41.2540	-14.9876	38.7679	-14.9212	36.2969	-14.8824	33.8342	-14.9303	31.3909	-14.7267	28.9371	-14.4927	26.4480	-13.8863	23.8947	-13.1087	21.3044	-12.6061	18.6600	-12.1177	15.9654	-11.6942	13.3303	-11.8277	10.7408	-12.2586	8.2411	-13.0487	5.9826	-14.5455	3.7761	-16.0427	1.6922	-17.7208	-0.2815	-19.5145	-2.1522	-21.3876	-3.9988	-23.1833	-5.5715	-25.3471	-6.9362	-27.6989	-8.1453	-30.1234	-9.1991	-32.6039	-10.4522	-34.6822	-11.8495	-36.5018	-13.3853	-38.1220	-14.8691	-39.7796	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.2649	26/05/2017 18:29:07	Mowie puku teraz	u	70.2224	0.0000	0.0000	75.1192	0.0000	0.0000	66.6984	0.0000	0.0000	*	*	*	*	*	*	*	*	*	*	*	*	43.7572	-15.0885	41.2540	-14.9876	38.7679	-14.9212	36.2969	-14.8824	33.8342	-14.9303	31.3909	-14.7267	28.9371	-14.4927	26.4480	-13.8863	23.8947	-13.1087	21.3044	-12.6061	18.6600	-12.1177	15.9654	-11.6942	13.3303	-11.8277	10.7408	-12.2586	8.2411	-13.0487	5.9826	-14.5455	3.7761	-16.0427	1.6922	-17.7208	-0.2815	-19.5145	-2.1522	-21.3876	-3.9988	-23.1833	-5.5715	-25.3471	-6.9362	-27.6989	-8.1453	-30.1234	-9.1991	-32.6039	-10.4522	-34.6822	-11.8495	-36.5018	-13.3853	-38.1220	-14.8691	-39.7796	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.2629	26/05/2017 18:29:11	Mowie poto teraz	O	63.2984	17.4410	16.7856	70.2021	23.3028	23.0019	76.5055	23.3028	23.0019	*	*	*	*	*	*	*	*	*	*	*	*	*	*	40.1987	-21.3961	37.9396	-21.3392	35.6706	-21.5620	33.4306	-21.8063	31.2212	-21.8673	29.0209	-22.0425	26.8119	-21.8013	24.6043	-21.8709	22.3618	-21.7069	20.1323	-21.8242	17.9625	-22.3427	15.7545	-22.6557	13.3218	-22.1558	10.0505	-19.1127	5.4719	-13.0290	2.4508	-12.5182	-0.6074	-12.1980	-3.3086	-12.9037	-5.9522	-13.7995	-8.5184	-14.8930	-11.1193	-15.9647	-13.1805	-17.9322	-14.5541	-20.8299	-15.3249	-24.3517	-15.5602	-28.2800	-16.5205	-31.0486	-17.5826	-33.5541	-18.9823	-35.6051	-20.5552	-37.4463	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.2815	26/05/2017 18:29:11	Mowie poto teraz	O	63.7317	28.7380	28.2068	70.6389	20.9389	21.5740	76.7122	20.9389	21.5740	*	*	*	*	*	*	*	*	*	*	*	*	*	*	40.2752	-20.9316	37.9634	-21.1548	35.6861	-21.3964	33.4463	-21.5385	31.2228	-21.7972	29.0213	-22.0787	26.8262	-22.1111	24.6366	-22.2704	22.4177	-22.1879	20.1376	-21.8592	17.7414	-21.1636	15.1711	-20.0497	12.2267	-17.9566	8.8724	-15.1644	5.6677	-13.6106	2.8837	-13.6696	-0.0415	-13.5571	-2.8813	-13.8367	-5.4032	-14.8958	-7.9173	-15.9955	-10.3432	-17.2772	-12.4822	-19.0244	-14.4615	-20.9641	-16.2584	-23.0941	-17.3982	-25.9763	-18.6902	-28.5155	-19.8376	-31.1000	-20.8602	-33.6993	-22.2311	-35.8600	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.3001	26/05/2017 18:29:11	Mowie poto teraz	O	64.3960	36.9800	36.6734	70.9194	8.5170	8.9496	76.0953	8.5170	8.9496	*	*	*	*	*	*	*	*	*	*	*	*	42.9127	-19.2962	40.5299	-19.3845	38.1304	-19.8608	35.8075	-20.1022	33.4913	-20.7724	31.2413	-21.0205	29.0108	-21.1322	26.7878	-21.2767	24.5673	-21.4150	22.3049	-21.2176	20.0000	-20.9525	17.6282	-20.5601	15.1262	-19.8492	12.4866	-18.9532	9.5195	-17.3332	6.5920	-16.3552	3.6879	-15.8082	0.9198	-15.8657	-2.0369	-15.6809	-4.6851	-16.3298	-7.2721	-17.1791	-9.5342	-18.6453	-11.4542	-20.6323	-12.8338	-23.3245	-14.1958	-25.8727	-15.0772	-28.8853	-16.1985	-31.4245	-17.3749	-33.7802	-18.4622	-36.1330	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.3187	26/05/2017 18:29:11	Mowie poto teraz	O	65.0877	40.7139	40.5658	71.0480	3.6235	3.7600	74.9769	3.6235	3.7600	*	*	*	*	*	*	*	*	*	*	*	*	*	*	40.5737	-19.1186	38.1997	-19.3236	35.8329	-19.8311	33.5272	-20.1605	31.2505	-20.6316	29.0052	-20.6263	26.7520	-20.4983	24.4830	-20.3738	22.1562	-19.9371	19.7914	-19.5771	17.3866	-19.2720	14.8479	-18.6063	12.2787	-18.1559	9.5195	-17.3332	6.6577	-16.5503	3.9758	-16.5736	1.2247	-16.5981	-1.5717	-16.6966	-4.2657	-17.1672	-6.8475	-17.9579	-9.0790	-19.4152	-11.3193	-20.8434	-12.9012	-23.2267	-14.5466	-25.4001	-15.8464	-27.9213	-16.6955	-30.8443	-17.5826	-33.5541	-18.8521	-35.7372	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.3374	26/05/2017 18:29:11	Mowie poto teraz	O	65.9373	40.6564	40.7644	70.9500	5.6772	5.3968	73.5727	5.6772	5.3968	*	*	*	*	*	*	*	*	*	*	*	*	*	*	40.5589	-19.2083	38.2588	-18.8658	35.8858	-19.2668	33.5722	-19.3950	31.2803	-19.3813	28.9939	-19.6097	26.7089	-19.5609	24.4060	-19.4229	22.0674	-19.1734	19.6845	-18.8724	17.3112	-18.8700	14.8031	-18.4058	12.2334	-17.9822	9.4693	-17.1649	6.8550	-17.1361	4.2689	-17.3532	1.5412	-17.3582	-1.0779	-17.7751	-3.6251	-18.4464	-6.1672	-19.2058	-8.5654	-20.2838	-10.6450	-21.8980	-12.2520	-24.1682	-13.4962	-26.8151	-14.7019	-29.3558	-15.6728	-32.0382	-16.7036	-34.5107	-17.8141	-36.7907	-18.6766	-39.2245	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.3040	26/05/2017 18:29:14	Mowie pudu teraz	u	61.7066	42.8337	41.1731	69.7816	179.5763	177.2673	74.6298	179.5763	177.2673	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	35.4855	-23.5360	33.3290	-23.5369	31.1938	-23.0187	29.0276	-22.6539	26.8379	-22.3651	24.6329	-22.2251	22.4095	-22.1179	20.1174	-21.7260	17.7486	-21.2024	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-10.7641	-21.7118	-12.3538	-24.0205	*	*	*	*	-12.6724	-35.5410	-12.3531	-39.2452	-12.8706	-41.8078	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.3227	26/05/2017 18:29:14	Mowie pudu teraz	u	62.7314	67.2005	66.0302	73.5577	198.1403	198.2146	75.2182	198.1403	198.2146	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	37.4703	-24.9753	35.4380	-24.0425	33.3555	-23.0863	31.2121	-22.2498	29.0204	-22.0019	26.8133	-21.8307	24.5703	-21.4514	22.2555	-20.7917	19.8111	-19.7070	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-11.8628	-19.9933	-13.2799	-22.6776	*	*	*	*	-12.3384	-35.9310	-11.4611	-40.2161	-11.1155	-43.5891	-11.5220	-45.9964	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.3413	26/05/2017 18:29:14	Mowie pudu teraz	u	64.3697	82.6392	82.2225	77.8217	168.8638	171.6181	75.1783	168.8638	171.6181	*	*	*	*	*	*	*	*	*	*	*	*	42.2223	-22.7363	40.0303	-22.4185	37.8418	-22.0972	35.6434	-21.8524	33.4487	-21.4983	31.2403	-21.0607	29.0056	-20.6620	26.7313	-20.0484	24.3811	-19.1159	21.9205	-17.9090	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-12.3384	-35.9310	-11.5483	-40.1211	-11.6268	-43.0702	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.3599	26/05/2017 18:29:14	Mowie pudu teraz	u	65.9750	81.8486	82.3351	80.4466	103.2189	107.7794	74.7773	103.2189	107.7794	*	*	*	*	*	*	*	*	*	*	*	*	42.8934	-19.3923	40.5597	-19.2040	38.2429	-18.9893	35.9290	-18.8061	33.6211	-18.5608	31.3078	-18.2216	28.9744	-17.8557	26.6030	-17.2568	24.1403	-16.1425	*	*	*	*	*	*	*	*	*	*	*	*	3.0552	-5.8526	-0.0615	-5.8374	-2.7669	-7.0116	-5.2576	-8.6473	*	*	*	*	-10.8144	-16.4803	-12.0519	-19.6975	*	*	*	*	*	*	*	*	-11.7681	-39.8819	-11.5346	-43.1638	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.3785	26/05/2017 18:29:14	Mowie pudu teraz	u	67.5276	64.0621	65.3286	81.3259	5.5218	10.7899	74.1512	5.5218	10.7899	*	*	*	*	*	*	*	*	*	*	*	*	43.1665	-18.0317	40.8042	-17.7192	38.4434	-17.4354	36.0891	-17.0987	33.7299	-16.7081	31.3527	-16.3329	28.9509	-15.7325	26.4899	-14.7969	23.8980	-13.1500	*	*	*	*	*	*	*	*	8.8318	-4.9385	5.8522	-5.0423	2.9949	-5.6737	0.2546	-6.6780	-2.2785	-8.1847	-4.4640	-10.3803	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-11.2072	-37.2516	-10.6256	-41.1253	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.3516	26/05/2017 18:29:17	Mowie podo teraz	O	62.3877	13.6443	12.6344	66.1677	23.0595	21.0454	76.6612	23.0595	21.0454	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	35.5861	-22.4635	33.3812	-22.6476	31.2054	-22.5292	29.0226	-22.1977	26.8199	-21.9739	24.5840	-21.6204	22.3200	-21.3468	20.0640	-21.3742	17.7821	-21.3808	15.5673	-21.8192	13.3673	-22.3301	11.0068	-22.3178	*	*	*	*	*	*	-2.4772	-14.7192	-5.7671	-14.1691	*	*	*	*	*	*	-13.9619	-21.6885	-14.8875	-24.9410	*	*	-15.6464	-32.0691	-15.9683	-35.3110	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.3702	26/05/2017 18:29:17	Mowie podo teraz	O	62.8017	28.6274	28.0254	67.0818	55.5466	54.2915	77.5854	55.5466	54.2915	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	37.8026	-22.4004	35.5930	-22.3898	33.3979	-22.3638	31.2144	-22.1519	29.0197	-21.9374	26.8133	-21.8307	24.5992	-21.8085	22.3853	-21.9091	20.1539	-21.9669	17.8970	-21.9935	15.6413	-22.1502	13.3118	-22.1174	*	*	*	*	*	*	0.2766	-14.3211	-3.3463	-12.8212	*	*	*	*	*	*	-12.6373	-18.7819	-13.9470	-21.7102	*	*	-15.4651	-28.3992	-15.7085	-31.9965	-16.3497	-34.8959	-17.0012	-37.6157	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.3888	26/05/2017 18:29:17	Mowie podo teraz	O	63.3689	36.7829	36.3765	68.2943	66.4743	66.4204	77.4490	66.4743	66.4204	*	*	*	*	*	*	*	*	*	*	*	*	*	*	40.0664	-22.1994	37.8402	-22.1091	35.6204	-22.0973	33.4151	-22.0705	31.2210	-21.8725	29.0175	-21.7415	26.8067	-21.6875	24.5913	-21.7109	22.3740	-21.8118	20.1410	-21.8819	17.8913	-21.9630	15.5542	-21.7609	*	*	*	*	*	*	*	*	0.0480	-13.7721	-3.3573	-12.7973	-6.1820	-13.3405	-8.6166	-14.7129	-10.8849	-16.3611	-12.9628	-18.2728	-14.6318	-20.7172	*	*	-16.6255	-26.9447	-16.7791	-30.7467	-16.9541	-34.2381	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.4074	26/05/2017 18:29:17	Mowie podo teraz	O	64.1598	42.7927	42.6103	69.8360	52.4031	53.7732	76.3627	52.4031	53.7732	*	*	*	*	*	*	*	*	*	*	*	*	*	*	40.2154	-21.2944	37.9656	-21.1378	35.7118	-21.1223	33.4725	-21.0930	31.2393	-21.1037	29.0099	-21.0561	26.7752	-21.0028	24.5360	-21.0276	22.2949	-21.1309	20.0217	-21.0955	17.6716	-20.7916	15.0710	-19.6027	12.2866	-18.1861	*	*	*	*	3.0230	-14.0399	0.0434	-13.7610	*	*	-5.5190	-14.6646	-8.0644	-15.7258	-10.4630	-17.0745	-12.5202	-18.9650	*	*	*	*	-15.4651	-28.3992	-15.6464	-32.0691	-15.9974	-35.2793	-16.8688	-37.7502	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.4261	26/05/2017 18:29:17	Mowie podo teraz	O	65.0439	42.5589	42.7742	70.7044	21.2624	22.9230	74.7497	21.2624	22.9230	*	*	*	*	*	*	*	*	*	*	*	*	*	*	40.4165	-20.0736	38.1160	-19.9724	35.8215	-19.9523	33.5414	-19.9198	31.2672	-19.9289	28.9973	-19.9145	26.7257	-19.9267	24.4490	-19.9539	22.1705	-20.0609	19.8824	-20.1769	17.4484	-19.6014	14.8686	-18.6983	12.1588	-17.6962	9.3207	-16.6669	6.4709	-15.9956	3.7081	-15.8619	0.9450	-15.9263	-1.8428	-16.1047	-4.5436	-16.6123	-7.0366	-17.6111	-9.4297	-18.8220	-11.3675	-20.7680	-12.8148	-23.3520	-13.7528	-26.4694	-14.2496	-29.9227	-14.5929	-33.2990	-15.2895	-36.0496	-16.2502	-38.3779	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.4447	26/05/2017 18:29:17	Mowie podo teraz	O	65.7957	35.6185	36.1843	70.7313	-5.1544	3.8255	72.8871	-5.1544	3.8255	*	*	*	*	*	*	*	*	*	*	*	*	*	*	40.4541	-19.8450	38.1606	-19.6265	35.8650	-19.4886	33.5755	-19.3381	31.2839	-19.2292	28.9882	-19.0977	26.6829	-18.9938	24.3642	-18.9065	22.0253	-18.8106	19.6310	-18.5192	17.1463	-17.9910	14.6238	-17.6052	12.0588	-17.3125	9.4416	-17.0720	6.8551	-17.1364	4.2554	-17.3173	1.6593	-17.6418	-0.8882	-18.1894	-3.4474	-18.8013	-5.9116	-19.6746	-8.2335	-20.8451	-10.2237	-22.5570	-11.4657	-25.3084	-11.9277	-28.9281	-12.7466	-31.8065	-13.5099	-34.5633	-14.4831	-36.9272	-16.2737	-38.3541	-17.7668	-40.0856	-19.1840	-41.8734	*	*	*	*	*	*	*	*	*	*
pl05	1.5215	26/05/2017 18:29:21	Mowie pugu teraz	u	63.5246	57.3085	56.4027	65.8127	51.7429	50.0524	66.4290	51.7429	50.0524	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	28.9939	-19.6135	26.6780	-18.8888	24.3599	-18.8541	22.0462	-18.9909	19.7442	-19.2654	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-8.9794	-32.8999	-10.7371	-34.3251	-11.5817	-36.8145	-12.3661	-39.2312	-13.2076	-41.4659	-14.1639	-43.4958	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.5401	26/05/2017 18:29:21	Mowie pugu teraz	u	64.9427	75.8123	74.8243	67.0394	83.9732	82.3634	67.7118	83.9732	82.3634	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	28.9947	-19.6828	26.7105	-19.5951	24.4332	-19.7587	22.1479	-19.8664	19.8638	-20.0541	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-9.3626	-28.3581	-11.1647	-29.9560	-11.8796	-32.8931	-12.2700	-36.0109	-12.7475	-38.8161	-14.1497	-40.5097	-16.1397	-41.6257	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.5588	26/05/2017 18:29:21	Mowie pugu teraz	u	66.2233	91.2663	90.5419	68.8663	107.9116	106.8056	68.4678	107.9116	106.8056	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	28.9867	-18.9615	26.6583	-18.4594	24.3247	-18.4184	21.9688	-18.3242	19.5701	-18.1177	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	-9.1986	-28.5960	-10.6237	-30.6848	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
