pl02	1.3353	07/02/2017 16:21:26	Mowie pata teraz	a	53.8597	-4.8608	7.0570	60.7487	-27.3385	27.0053	55.9971	52.0681	52.6289	32.9268	-7.5749	31.3560	-6.7147	30.1815	-4.9852	28.8874	-3.3463	27.4642	-1.8463	25.5715	-1.5330	23.7089	-1.1973	21.8887	-0.7579	20.1189	-0.1071	18.3251	0.5069	16.4870	0.9604	14.6192	1.2576	12.7945	2.1580	10.9372	3.4939	8.9962	5.1379	6.9543	6.2112	4.8493	7.0170	2.6948	7.6592	0.5348	7.8810	-1.6225	7.8719	-3.7188	7.4429	-5.8119	6.9993	-7.8851	6.4715	-9.9293	5.8392	-11.7782	4.6528	-13.4484	3.1110	-15.0571	1.5708	-16.7710	0.3765	-18.4667	-0.7999	-20.0824	-2.0818	-21.1857	-4.1548	-22.1490	-6.2866	-22.9810	-8.4527	-24.1889	-9.9831	-24.7942	-12.1896	-25.4189	-14.2356	-25.5973	-16.6352	-26.2125	-18.4503	-27.1499	-19.8932	*	*	*	*	-31.2050	-23.1841
pl02	1.3501	07/02/2017 16:21:26	Mowie pata teraz	a	54.0550	30.9742	28.5073	60.3997	-35.8930	35.1424	56.7642	40.6502	41.5566	32.7238	-7.9439	31.1384	-7.1453	29.9084	-5.5764	28.7231	-3.7376	27.3555	-2.1331	25.5042	-1.7313	23.5867	-1.6037	21.7652	-1.2277	19.9823	-0.7122	18.1932	-0.1909	16.3582	0.1174	14.5328	0.5193	12.7412	1.5046	10.8916	2.5073	8.9847	4.1006	6.9803	5.1316	4.8710	6.6501	2.7193	7.4006	0.5289	7.9257	-1.6034	7.7570	-3.6940	7.3204	-5.7210	6.6195	-7.7919	6.1346	-9.8780	5.6763	-11.8716	4.9167	-13.6852	3.7119	-15.3075	2.1460	-17.0118	0.8805	-18.7259	-0.3030	-20.1062	-2.0398	-21.3535	-3.8818	-22.2766	-6.0945	-23.5589	-7.6456	-24.7560	-9.2470	-26.0702	-10.6488	-26.4007	-13.1313	-26.5122	-15.6762	-26.3437	-18.3220	-28.0462	-19.0771	*	*	*	*	-31.6054	-22.8901
pl02	1.3648	07/02/2017 16:21:26	Mowie pata teraz	a	54.6998	63.5037	61.1069	59.8669	-46.4063	45.6050	57.2359	26.1569	27.3888	33.1702	-7.1326	31.6895	-6.0546	30.7448	-3.7657	29.4619	-1.9783	27.8100	-0.9345	25.7142	-1.1126	23.6324	-1.4518	21.7953	-1.1133	19.9768	-0.7368	18.1479	-0.4309	16.3297	-0.0691	14.5523	0.6862	12.7473	1.5791	10.8994	2.6772	8.9796	3.6458	6.9897	4.7386	4.9390	5.5029	2.8104	6.4373	0.6368	7.0972	-1.5451	7.4063	-3.6330	7.0191	-5.5976	6.1039	-7.7753	6.0749	-9.7087	5.1387	-11.6813	4.3792	-13.3433	2.8442	-15.2424	1.9967	-17.0751	1.0131	-18.8612	-0.0438	-20.6168	-1.1396	-22.0656	-2.7231	-23.3636	-4.4576	-24.2862	-6.6297	-25.4655	-8.3262	-26.5755	-10.0386	-27.1112	-12.3322	-27.4664	-14.6761	-27.9953	-16.7084	-29.6202	-17.6439	*	*	*	*	-34.1435	-21.0271
pl02	1.3796	07/02/2017 16:21:26	Mowie pata teraz	a	56.0181	95.0735	93.3958	59.0109	-56.7063	56.1770	57.5857	7.4660	8.6142	33.7928	-6.0010	32.3341	-4.7789	31.4612	-2.2149	30.1498	-0.3403	28.6585	1.3030	26.4049	0.9217	24.1812	0.3730	22.0010	-0.3308	20.0934	-0.2200	18.2093	-0.1059	16.3821	0.2738	14.5881	0.9923	12.7624	1.7644	10.9007	2.7038	8.9777	3.4682	6.9964	4.4597	4.9656	5.0538	2.9076	5.4095	0.7983	5.8563	-1.3524	6.2459	-3.4869	6.2977	-5.4378	5.4362	-7.3244	4.4456	-9.2258	3.6058	-11.1771	2.9551	-13.1574	2.3726	-15.0777	1.6181	-16.9690	0.7909	-18.7531	-0.2510	-20.3194	-1.6641	-21.7381	-3.2560	-23.0838	-4.8789	-24.2630	-6.6621	-25.3797	-8.4376	-26.4784	-10.1558	-27.1551	-12.2828	-28.0612	-14.0526	-28.8643	-15.8594	-30.4966	-16.8459	*	*	*	*	-34.9024	-20.4699
pl02	1.3943	07/02/2017 16:21:26	Mowie pata teraz	a	57.8404	112.2683	111.6461	57.9540	-59.7641	59.8918	57.4364	-8.4916	7.5575	33.5397	-6.4610	32.7819	-3.8927	32.0467	-0.9473	31.2454	2.2685	29.2852	2.9558	26.8938	2.3614	24.4254	1.1845	22.2636	0.6684	20.3223	0.7944	18.4187	1.0021	16.5924	1.6500	14.7500	2.3751	12.8826	3.2384	10.9325	3.3916	8.9788	3.5666	7.0176	3.5776	5.0461	3.6956	3.0481	3.9247	1.0408	3.9935	-1.0370	4.3471	-3.0753	4.2640	-5.1063	4.0508	-7.2152	4.0509	-9.2526	3.6909	-11.2579	3.1834	-12.9845	1.9338	-14.8646	1.1287	-16.7782	0.3915	-18.6756	-0.3996	-20.4844	-1.3731	-21.9164	-2.9659	-23.3226	-4.5194	-24.6646	-6.1012	-25.9317	-7.7212	-27.0777	-9.4321	-28.0979	-11.2225	-29.0215	-13.0461	-29.9878	-14.7618	-30.7410	-16.6233	-32.0167	-17.9767	*	*	-35.7867	-19.8209
pl02	1.4090	07/02/2017 16:21:26	Mowie pata teraz	a	59.7579	111.9702	112.5054	56.9061	-52.4958	53.2531	57.0818	-19.1199	18.6744	33.7573	-6.0655	33.1275	-3.2087	32.7762	0.6319	32.0190	4.1104	30.1625	5.2693	27.5390	4.2619	25.0165	3.1497	22.6709	2.2177	20.7167	2.5426	18.7647	2.8331	16.8040	3.0346	14.8646	3.3544	12.9122	3.6019	10.9584	3.9529	8.9838	4.0183	7.0069	4.0230	5.0311	3.9491	3.0600	3.7988	1.1002	3.5378	-0.8902	3.4634	-2.8604	3.2026	-4.8144	2.8306	-6.7635	2.4188	-8.7800	2.1905	-10.8066	1.9088	-12.7671	1.3822	-14.6527	0.6418	-16.5304	-0.1271	-18.3424	-1.0384	-20.0431	-2.1512	-21.5273	-3.5990	-23.0037	-4.9995	-24.4948	-6.3383	-26.0931	-7.5117	-27.0313	-9.4881	-27.7398	-11.6253	-27.9603	-14.1584	-28.5942	-16.1233	-30.1861	-17.1286	*	*	*	*	-37.3671	-18.6608
pl02	1.3781	07/02/2017 16:21:33	Mowie puku teraz	u	53.4294	-22.3449	21.3224	66.7371	49.3780	49.1608	59.2585	45.0736	45.8196	33.5727	-6.4010	31.8938	-5.6502	30.5724	-4.1390	29.4406	-2.0290	28.1480	-0.0430	25.8337	-0.7608	23.3511	-2.3868	21.3225	-2.9117	19.9310	-0.9399	18.4592	1.2163	16.7107	2.4242	14.8184	2.9601	12.9580	4.1631	11.0531	6.0002	9.0277	7.9813	6.8771	9.4232	4.6202	10.8834	2.2794	12.0510	-0.1579	13.2016	-2.5382	13.3852	-4.9183	13.3690	-7.1193	12.4632	-9.3764	11.8600	-11.6054	11.1607	-13.7157	10.1254	-15.6825	8.7799	-17.1841	6.4574	-18.7785	4.5786	-20.1547	2.4360	-21.5717	0.5439	-22.8937	-1.3757	-23.3954	-4.4097	-23.9094	-7.1560	-23.9845	-10.2484	-23.0445	-14.3027	-21.8868	-18.2081	-20.7611	-21.7041	-21.2779	-23.2712	-21.5275	-25.0127	-21.8211	-26.6253	*	*	-21.3023	-30.4531
pl02	1.3928	07/02/2017 16:21:33	Mowie puku teraz	u	53.0564	-37.0704	35.9525	67.4516	51.3886	51.3607	59.9192	36.2918	36.9015	34.4528	-4.8013	32.7711	-3.9139	31.1147	-2.9650	29.3703	-2.1964	27.9343	-0.6066	25.6651	-1.2572	23.4433	-2.0803	21.3251	-2.9019	19.9157	-1.0075	18.4473	1.1536	16.6942	2.3161	14.8188	2.9634	12.9887	4.5397	11.0675	6.3117	9.0314	8.3092	6.8577	10.2288	4.5528	12.0203	2.1360	13.5669	-0.2259	13.7239	-2.6191	13.8719	-4.9788	13.6679	-7.3182	13.2948	-9.6842	12.9724	-11.8394	11.9035	-14.1387	11.3201	-16.1453	9.9543	-18.1027	8.5677	-19.7631	6.6395	-21.0980	4.2443	-22.2403	1.7225	-22.4632	-2.0761	-22.9190	-5.1270	-23.3400	-7.9513	-24.3362	-9.7919	-23.1756	-14.1443	-21.8111	-18.2932	-20.4878	-21.9906	-20.8350	-23.7039	-21.2475	-25.2676	*	*	*	*	-23.9343	-28.5211
pl02	1.4075	07/02/2017 16:21:33	Mowie puku teraz	u	52.3032	-50.6874	50.0400	68.3053	48.3804	48.7141	60.5034	24.0423	25.0586	34.0334	-5.5637	32.5513	-4.3490	31.1365	-2.9177	29.3611	-2.2183	27.4711	-1.8281	25.2522	-2.4733	23.1044	-3.2071	21.0768	-3.8464	19.7364	-1.8021	18.2887	0.3141	16.7149	2.4513	14.8856	3.5336	12.9996	4.6736	11.0855	6.6988	9.0356	8.6943	6.8418	10.8895	4.5159	12.6432	2.1224	13.7104	-0.3041	14.3247	-2.7469	14.6415	-5.1937	14.7294	-7.6440	14.6563	-9.9966	14.1011	-12.1308	12.8288	-14.3454	11.9039	-16.1863	10.0582	-18.1474	8.6706	-19.7981	6.7128	-21.7052	5.4082	-22.9257	2.9309	-23.2920	-0.7278	-23.2039	-4.6981	-23.5733	-7.6254	-23.4110	-10.9926	-23.1942	-14.1218	-21.8722	-18.2245	-21.5295	-20.8987	-21.2980	-23.2515	-21.6530	-24.8984	*	*	*	*	-25.7400	-27.1957
pl02	1.4223	07/02/2017 16:21:33	Mowie puku teraz	u	51.3361	-53.6092	53.8465	69.0855	42.0958	42.6365	60.7697	5.5472	6.8893	34.5102	-4.6971	32.4423	-4.5648	30.3628	-4.5928	28.2789	-4.7952	26.3736	-4.7223	24.5532	-4.5322	22.7465	-4.3970	21.0711	-3.8681	19.7126	-1.9077	18.2836	0.2873	16.7296	2.5473	14.9239	3.8614	13.1157	6.0978	11.1575	8.2565	9.0511	10.0907	6.8133	12.0743	4.4706	13.4082	1.9745	15.2734	-0.4386	15.3579	-2.9689	15.9780	-5.3328	15.4163	-7.7587	15.1355	-10.1825	14.7727	-12.4798	13.9370	-14.6798	12.8486	-16.7856	11.5791	-18.6318	9.7834	-20.4105	7.9946	-21.9777	5.9307	-23.5110	3.9630	-23.8752	0.2212	-23.8786	-3.6822	-23.6539	-7.5128	-24.2229	-9.9389	-23.6378	-13.5862	-23.2934	-16.6261	-22.0469	-20.3565	-22.0813	-22.4863	-22.0667	-24.5217	*	*	*	*	-23.6050	-28.7628
