pl05	1.3035	26/05/2017 18:30:03	Mowie poto teraz	max_TT	67.8619	-1.0910	0.5779	72.2620	26.4549	26.1173	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.5993	3.6812	21.2421	3.9266	18.8821	4.1231	16.5197	4.2992	14.1516	4.4715	11.7715	4.6620	9.3663	4.9550	6.9214	5.3301	4.4432	5.6299	1.9311	5.8667	-0.5730	5.8401	-3.0623	5.6109	-5.5471	5.2708	-8.0701	4.9710	-10.6204	4.6475	-13.1580	4.1875	-15.6757	3.5932	-18.1519	2.8378	-20.6107	1.9899	-22.9649	0.9036	-25.0722	-0.6118	-26.7523	-2.7448	-27.9667	-5.4250	-29.1985	-7.9156	-30.3217	-10.4040	-31.5937	-12.6000	-33.1960	-14.3705	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.1305	26/05/2017 18:30:09	Mowie podo teraz	max_TT	67.6840	-2.1381	1.0853	69.7376	-0.6294	1.0109	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.6203	3.8265	21.2478	3.9793	18.8788	4.0789	16.5118	4.0955	14.1507	4.2611	11.7794	4.4045	9.3983	4.4675	7.0103	4.4470	4.6246	4.2961	2.2445	4.0421	-0.1211	3.6662	-2.4907	3.2731	-4.8501	2.7973	-7.2021	2.2569	-9.5455	1.6508	-11.8873	0.9989	-14.1935	0.2211	-16.4918	-0.6080	-18.8183	-1.4210	-21.0559	-2.4406	-23.0912	-3.8174	-24.7333	-5.7706	-26.1054	-8.0143	-27.2279	-10.4644	-28.2007	-12.9582	-29.3256	-15.1455	-30.2134	-17.4916	-30.9782	-19.8523	-31.7913	-22.0652	-32.6679	-24.1422	*	*	*	*	*	*	*	*	*	*
pl05	1.3615	26/05/2017 18:30:16	Mowie pada teraz	max_TT	68.9540	-1.1921	0.6275	69.1215	-40.1497	41.6279	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.8063	5.1124	21.3898	5.2786	18.9753	5.3823	16.5628	5.4016	14.1558	5.4684	11.7435	5.5740	9.3278	5.5417	6.9118	5.4250	4.5063	5.1661	2.1193	4.7713	-0.2531	4.3009	-2.5861	3.6633	-4.8736	2.8806	-7.1213	2.0041	-9.3084	0.9896	-11.4662	-0.0577	-13.6089	-1.1090	-15.7014	-2.2486	-17.7843	-3.3888	-19.8112	-4.6212	-21.7561	-5.9777	-23.4764	-7.6543	-24.9649	-9.6008	-26.2236	-11.7634	-27.1292	-14.2486	-28.1226	-16.4957	-29.2197	-18.5314	-30.4821	-20.3364	-31.9207	-21.9474	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.3145	26/05/2017 18:30:19	Mowie poko teraz	max_TD	64.0293	16.9849	17.0660	90.2805	-9.1534	5.3577	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.6073	0.4140	16.3747	0.5887	14.1370	1.0150	11.8311	2.7171	9.4034	4.3895	6.7470	7.0620	3.7759	10.5344	0.4301	14.6068	-3.1050	18.0209	-6.7288	20.6057	-10.4037	22.5057	-13.8987	23.1964	-16.7791	21.8178	-18.8685	18.5158	-20.7851	15.2182	-21.4845	9.7548	-22.9689	6.4776	-23.7109	2.2106	-24.7013	-1.2120	-25.5149	-4.5992	-26.5569	-7.3862	-27.4403	-10.1897	-28.5935	-12.4852	-29.9696	-14.4228	-31.2854	-16.3698	-33.1082	-17.7735	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.3365	26/05/2017 18:30:23	Mowie paka teraz	max_TD	69.7050	10.4427	11.0836	89.3421	-7.1945	4.7321	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.9900	5.5803	16.5983	6.3086	14.1628	7.1309	11.6074	10.0141	8.9007	12.0526	5.9330	15.1448	2.7548	18.0391	-0.4496	19.7284	-3.6007	20.4055	-6.8890	21.2609	-9.9980	21.0659	-13.1715	20.9225	-16.0217	19.7061	-18.5573	17.7351	-20.5810	14.7536	-21.7200	10.2437	-23.1787	6.8768	-23.8145	2.3920	-25.2132	-0.3837	-26.1309	-3.6761	-27.2370	-6.4401	-28.2509	-9.1412	-29.5548	-11.3276	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.3225	26/05/2017 18:30:30	Mowie pogo teraz	max_TD	68.3834	-11.6539	10.5648	89.7364	-8.1673	5.0697	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	18.9109	4.5118	16.5521	5.1278	14.1550	5.2901	11.7350	5.8537	9.1870	7.6891	6.4168	10.3406	3.3839	13.4154	0.0939	16.5642	-3.3299	19.1027	-6.7762	20.7998	-10.0100	21.1084	-13.0113	20.4215	-15.8850	19.3250	-18.1698	16.7628	-19.6992	12.7475	-20.3805	7.4635	-20.4915	1.7631	-20.7476	-2.9808	-21.8973	-5.7492	-22.3634	-9.3223	-23.0643	-12.2447	-23.9266	-14.7345	-25.0169	-16.7925	-26.1784	-18.6776	-27.3910	-20.4451	-28.8770	-21.9030	-30.4341	-23.3004	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.3595	26/05/2017 18:30:44	Mowie pata teraz	max_TT	67.8875	50.2205	50.2815	74.3211	3.2501	3.9387	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	21.2868	4.3358	18.9021	4.3933	16.5224	4.3674	14.1513	4.4159	11.7787	4.4274	9.4023	4.4063	7.0180	4.3709	4.6345	4.2233	2.2298	4.1275	-0.3156	4.6019	-3.0927	5.7351	-5.9840	6.8214	-8.9534	7.7329	-11.8485	8.0714	-14.3914	7.2823	-16.8387	6.2392	-19.1982	5.0094	-21.4607	3.6076	-23.6245	2.0591	-25.6422	0.3105	-27.5243	-1.5878	-28.8984	-4.1289	-29.8829	-7.0302	-30.7813	-9.8505	-31.5908	-12.6033	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.3125	26/05/2017 18:30:47	Mowie paga teraz	max_TD	71.0488	18.3353	19.7430	86.9927	-6.4869	4.2076	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.8126	5.1558	21.4112	5.4751	19.0176	5.9529	16.6337	7.2157	14.1711	9.1119	11.5490	11.9195	8.6800	15.4173	5.5195	19.2505	2.3191	21.2410	-0.8673	22.1605	-4.0361	22.5002	-7.0946	22.1017	-9.9763	20.9890	-12.3431	18.3320	-14.3146	14.9467	-15.5609	10.2165	-16.3500	5.1275	-16.8090	0.0502	-17.8706	-3.2244	-18.6420	-6.6694	-19.8271	-9.0990	-20.9659	-11.4168	-22.1881	-13.4637	-23.4294	-15.3777	-24.7529	-17.1104	-26.5148	-18.3000	-28.1582	-19.6423	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.2185	26/05/2017 18:30:54	Mowie poto teraz	max_TT	68.5268	-2.2316	1.4591	73.0328	22.1996	22.3675	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.7540	4.7509	21.3527	4.9397	18.9557	5.1177	16.5499	5.0706	14.1548	5.2432	11.7475	5.4455	9.3231	5.6138	6.8705	5.8350	4.3787	6.1038	1.8535	6.3190	-0.6854	6.3806	-3.2261	6.2807	-5.7929	6.1432	-8.3543	5.8595	-10.9234	5.4922	-13.5022	5.0510	-15.9926	4.3142	-18.4356	3.4265	-20.7670	2.2875	-22.9770	0.9249	-24.8608	-0.9539	-26.5039	-3.1170	-28.0748	-5.2746	-29.6260	-7.3625	-30.8394	-9.7805	-31.9253	-12.2279	-32.9622	-14.6151	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*	*
pl05	1.3865	26/05/2017 18:31:01	Mowie podo teraz	max_TT	67.4118	-2.5368	1.3428	69.3900	-19.6266	20.3590	*	*	*	*	*	*	*	*	*	*	*	*	*	*	23.5865	3.5924	21.2257	3.7770	18.8640	3.8794	16.5042	3.9012	14.1498	4.0552	11.7864	4.1745	9.4098	4.2919	7.0228	4.3228	4.6393	4.1881	2.2480	4.0217	-0.1095	3.6102	-2.4719	3.1960	-4.8393	2.7590	-7.1849	2.2030	-9.5720	1.7245	-11.9334	1.1147	-14.3138	0.4946	-16.6821	-0.2130	-19.0360	-1.0066	-21.3604	-1.9072	-23.5214	-3.1212	-25.4702	-4.6662	-26.9756	-6.8037	-28.1450	-9.2782	-29.1846	-11.7734	-30.0173	-14.3693	-30.8317	-16.8446	-31.8589	-18.9928	-32.8554	-21.0968	-33.9423	-23.0611	-35.3295	-24.7498	*	*	*	*	*	*	*	*
